historico_precio_id,producto_id,fecha_actualizacion,precio_base,costo_variable
2466,55,2024-12-01,31027.47,8191.29
2467,55,2025-01-01,32159.63,8268.36
2468,55,2025-02-01,33369.71,8333.58
2469,55,2025-03-01,34023.32,8379.64
2470,55,2025-04-01,34784.45,8459.96
2471,55,2025-05-01,35637.16,8528.68
2472,55,2025-06-01,36167.52,8602.62
2473,55,2025-07-01,37769.95,8636.04
2474,55,2025-08-01,39522.16,8669.98
2475,55,2025-09-01,41463.48,8692.13
2476,56,2022-01-01,20520.0,13680.0
2477,56,2022-02-01,20918.47,13708.78
2478,56,2022-03-01,21872.56,13834.34
2479,56,2022-04-01,22643.66,13956.01
2480,56,2022-05-01,23564.57,14012.71
2481,56,2022-06-01,23832.15,14134.12
2482,56,2022-07-01,24855.21,14267.05
2483,56,2022-08-01,25572.13,14325.97
2484,56,2022-09-01,26688.26,14428.74
2485,56,2022-10-01,27891.11,14547.09
2486,56,2022-11-01,29089.76,14648.7
2487,56,2022-12-01,29969.82,14700.24
2488,56,2023-01-01,30991.33,14819.82
2489,56,2023-02-01,32215.84,14886.99
2490,56,2023-03-01,32573.24,14894.75
2491,56,2023-04-01,33734.92,14988.61
2492,56,2023-05-01,35139.67,15009.01
2493,56,2023-06-01,36054.23,15103.31
2494,56,2023-07-01,36867.21,15115.73
2495,56,2023-08-01,37468.62,15193.78
2496,56,2023-09-01,39296.59,15319.98
2497,56,2023-10-01,40889.14,15449.73
2498,56,2023-11-01,42419.63,15572.19
2499,56,2023-12-01,43385.78,15646.68
2500,56,2024-01-01,45095.48,15687.47
2501,56,2024-02-01,46786.5,15817.17
2502,56,2024-03-01,48750.65,15848.59
2503,56,2024-04-01,50046.44,15877.42
2504,56,2024-05-01,52301.31,16027.42
2505,56,2024-06-01,54674.41,16063.4
2506,56,2024-07-01,57294.65,16211.68
2507,56,2024-08-01,59350.63,16313.27
2508,56,2024-09-01,62097.01,16472.18
2509,56,2024-10-01,63210.45,16587.69
2510,56,2024-11-01,64269.24,16654.21
2511,56,2024-12-01,66014.54,16697.54
2512,56,2025-01-01,66909.86,16758.97
2513,56,2025-02-01,70114.16,16778.64
2514,56,2025-03-01,72830.62,16851.65
2515,56,2025-04-01,76239.06,16928.11
2516,56,2025-05-01,79055.67,16948.17
2517,56,2025-06-01,82102.68,16980.46
2518,56,2025-07-01,85754.4,17113.27
2519,56,2025-08-01,87599.7,17197.84
2520,56,2025-09-01,88931.91,17345.11
2521,57,2022-01-01,41040.0,27360.0
2522,57,2022-02-01,41914.92,27545.28
2523,57,2022-03-01,43035.44,27657.81
2524,57,2022-04-01,43717.02,27738.07
2525,57,2022-05-01,44611.99,27909.4
2526,57,2022-06-01,46677.22,28012.56
2527,57,2022-07-01,48421.58,28140.9
2528,57,2022-08-01,48925.78,28178.39
2529,57,2022-09-01,50047.64,28373.67
2530,57,2022-10-01,51923.13,28576.07
2531,57,2022-11-01,53913.77,28786.42
2532,57,2022-12-01,55005.47,28813.85
2533,57,2023-01-01,55684.79,28909.76
2534,57,2023-02-01,56764.72,29172.33
2535,57,2023-03-01,59595.55,29446.35
2536,57,2023-04-01,62497.16,29622.51
2537,57,2023-05-01,64992.65,29635.99
2538,57,2023-06-01,66302.01,29819.63
2539,57,2023-07-01,67767.3,29937.33
2540,57,2023-08-01,69450.37,30227.14
2541,57,2023-09-01,71699.34,30402.6
2542,57,2023-10-01,73162.84,30555.75
2543,57,2023-11-01,76617.08,30824.0
2544,57,2023-12-01,77787.54,30921.81
2545,57,2024-01-01,80215.83,30965.66
2546,57,2024-02-01,81392.89,30979.34
2547,57,2024-03-01,82623.13,31249.38
2548,57,2024-04-01,86208.33,31483.07
2549,57,2024-05-01,90264.39,31572.14
2550,57,2024-06-01,94333.28,31765.66
2551,57,2024-07-01,98150.25,31849.44
2552,57,2024-08-01,100360.63,32133.75
2553,57,2024-09-01,102630.96,32453.34
2554,57,2024-10-01,106792.34,32502.43
2555,57,2024-11-01,111504.16,32716.11
2556,57,2024-12-01,116179.4,32733.52
2557,57,2025-01-01,118031.86,32808.76
2558,57,2025-02-01,119381.49,32894.14
2559,57,2025-03-01,123946.46,33037.7
2560,57,2025-04-01,130119.99,33344.03
2561,57,2025-05-01,131633.5,33462.91
2562,57,2025-06-01,136683.11,33625.27
2563,57,2025-07-01,140745.27,33909.69
2564,57,2025-08-01,147033.09,33951.62
2565,57,2025-09-01,149053.78,34246.38
2566,58,2022-01-01,17100.0,11400.0
2567,58,2022-02-01,17618.98,11431.1
2568,58,2022-03-01,18423.04,11498.05
2569,58,2022-04-01,19037.3,11609.77
2570,58,2022-05-01,19628.23,11676.04
2571,58,2022-06-01,20151.46,11685.01
2572,58,2022-07-01,20972.23,11764.11
2573,58,2022-08-01,21926.36,11767.16
2574,58,2022-09-01,22743.17,11847.25
2575,58,2022-10-01,23329.19,11917.19
2576,58,2022-11-01,24450.13,12016.93
2577,58,2022-12-01,24845.02,12026.67
2578,58,2023-01-01,25919.02,12105.99
2579,58,2023-02-01,26648.96,12221.63
2580,58,2023-03-01,27548.85,12222.34
2581,58,2023-04-01,28892.98,12302.54
2582,58,2023-05-01,30280.88,12342.51
2583,58,2023-06-01,31469.76,12433.14
2584,58,2023-07-01,32989.63,12503.9
2585,58,2023-08-01,33598.44,12509.99
2586,58,2023-09-01,34799.44,12550.42
2587,58,2023-10-01,35224.74,12559.3
2588,58,2023-11-01,36918.2,12607.2
2589,58,2023-12-01,37876.39,12629.64
2590,58,2024-01-01,39717.26,12738.95
2591,58,2024-02-01,40256.13,12847.53
2592,58,2024-03-01,40921.07,12947.68
2593,58,2024-04-01,41796.68,13045.12
2594,58,2024-05-01,43308.16,13060.85
2595,58,2024-06-01,44591.55,13117.32
2596,58,2024-07-01,46475.73,13158.0
2597,58,2024-08-01,48213.85,13175.27
2598,58,2024-09-01,49979.48,13284.9
2599,58,2024-10-01,51504.16,13349.95
2600,58,2024-11-01,53843.3,13413.55
2601,58,2024-12-01,55594.41,13470.3
2602,58,2025-01-01,57832.62,13579.54
2603,58,2025-02-01,59831.01,13638.49
2604,58,2025-03-01,61448.88,13644.01
2605,58,2025-04-01,62903.36,13707.25
2606,58,2025-05-01,64096.59,13801.31
2607,58,2025-06-01,65135.13,13869.67
2608,58,2025-07-01,67426.74,13942.44
2609,58,2025-08-01,68885.05,14003.42
2610,58,2025-09-01,72073.62,14070.3
2611,59,2022-01-01,34200.0,22800.0
2612,59,2022-02-01,35777.17,22991.87
2613,59,2022-03-01,36883.53,23059.81
2614,59,2022-04-01,37322.78,23077.46
2615,59,2022-05-01,37763.33,23102.3
2616,59,2022-06-01,38782.81,23124.13
2617,59,2022-07-01,40195.83,23255.59
2618,59,2022-08-01,41005.18,23314.86
2619,59,2022-09-01,41549.35,23432.24
2620,59,2022-10-01,42154.2,23587.26
2621,59,2022-11-01,42878.5,23630.24
2622,59,2022-12-01,43981.26,23649.92
2623,59,2023-01-01,45963.5,23720.31
2624,59,2023-02-01,47502.74,23828.24
2625,59,2023-03-01,49251.33,23976.88
2626,59,2023-04-01,50266.05,24208.67
2627,59,2023-05-01,52520.67,24253.99
2628,59,2023-06-01,53434.71,24435.17
2629,59,2023-07-01,55260.15,24648.15
2630,59,2023-08-01,56047.79,24779.86
2631,59,2023-09-01,56621.38,24808.77
2632,59,2023-10-01,57576.55,24927.14
2633,59,2023-11-01,59745.59,25143.7
2634,59,2023-12-01,62651.15,25295.04
2635,59,2024-01-01,64497.41,25451.49
2636,59,2024-02-01,67655.0,25543.3
2637,59,2024-03-01,70155.0,25719.62
2638,59,2024-04-01,71964.99,25797.46
2639,59,2024-05-01,73044.72,25801.04
2640,59,2024-06-01,74102.15,25805.14
2641,59,2024-07-01,77719.88,26026.81
2642,59,2024-08-01,79147.53,26195.63
2643,59,2024-09-01,81996.02,26309.79
2644,59,2024-10-01,84869.35,26517.64
2645,59,2024-11-01,86366.15,26597.44
2646,59,2024-12-01,88830.78,26723.51
2647,59,2025-01-01,89796.61,26767.9
2648,59,2025-02-01,91242.06,26955.97
2649,59,2025-03-01,95672.29,27083.06
2650,59,2025-04-01,99919.36,27241.56
2651,59,2025-05-01,101723.26,27396.68
2652,59,2025-06-01,106133.32,27410.63
2653,59,2025-07-01,107228.08,27583.43
2654,59,2025-08-01,111358.9,27853.61
2655,59,2025-09-01,116252.53,28058.91
2656,60,2022-01-01,68400.0,45600.0
2657,60,2022-02-01,69879.56,45822.3
2658,60,2022-03-01,71937.1,46093.13
2659,60,2022-04-01,74416.04,46405.95
2660,60,2022-05-01,77591.19,46632.37
2661,60,2022-06-01,80584.01,46878.73
2662,60,2022-07-01,82750.12,47026.8
2663,60,2022-08-01,83787.84,47446.69
2664,60,2022-09-01,86023.76,47671.27
2665,60,2022-10-01,88586.54,48118.89
2666,60,2022-11-01,90701.15,48454.53
2667,60,2022-12-01,91683.65,48594.08
2668,60,2023-01-01,93305.36,48761.17
2669,60,2023-02-01,95104.67,48868.3
2670,60,2023-03-01,99513.99,49034.04
2671,60,2023-04-01,102905.83,49447.14
2672,60,2023-05-01,106639.08,49511.99
2673,60,2023-06-01,108956.96,49864.21
2674,60,2023-07-01,114229.62,50279.62
2675,60,2023-08-01,118447.47,50648.97
2676,60,2023-09-01,123403.18,51054.04
2677,60,2023-10-01,128805.93,51371.52
2678,60,2023-11-01,131549.28,51756.42
2679,60,2023-12-01,136374.8,51823.24
2680,60,2024-01-01,138826.73,52137.16
2681,60,2024-02-01,140775.32,52354.04
2682,60,2024-03-01,147778.99,52513.01
2683,60,2024-04-01,150494.77,52537.72
2684,60,2024-05-01,152108.86,53000.53
2685,60,2024-06-01,155802.33,53084.59
2686,60,2024-07-01,162520.21,53559.41
2687,60,2024-08-01,164353.24,53593.51
2688,60,2024-09-01,168827.73,53924.48
2689,60,2024-10-01,171331.03,54045.32
2690,60,2024-11-01,174811.26,54229.25
2691,60,2024-12-01,179043.38,54254.56
2692,60,2025-01-01,187119.77,54399.69
2693,60,2025-02-01,190122.51,54775.12
2694,60,2025-03-01,195943.21,55141.83
2695,60,2025-04-01,203439.25,55652.79
2696,60,2025-05-01,209036.49,55907.2
2697,60,2025-06-01,218163.83,55969.22
2698,60,2025-07-01,221269.54,56310.95
2699,60,2025-08-01,230404.93,56844.43
2700,60,2025-09-01,240299.53,56868.29
2701,61,2022-01-01,34200.0,22800.0
2702,61,2022-02-01,35733.35,23007.7
2703,61,2022-03-01,36315.14,23074.91
2704,61,2022-04-01,37319.64,23191.65
2705,61,2022-05-01,38786.38,23214.68
2706,61,2022-06-01,40178.18,23292.36
2707,61,2022-07-01,40801.38,23490.02
2708,61,2022-08-01,41926.04,23587.68
2709,61,2022-09-01,43635.0,23645.54
2710,61,2022-10-01,45483.63,23726.25
2711,61,2022-11-01,46857.28,23746.47
2712,61,2022-12-01,48023.91,23925.72
2713,61,2023-01-01,49196.93,24084.82
2714,61,2023-02-01,49987.25,24266.3
2715,61,2023-03-01,51330.35,24321.67
2716,61,2023-04-01,53489.86,24422.22
2717,61,2023-05-01,54900.51,24534.26
2718,61,2023-06-01,57321.38,24729.21
2719,61,2023-07-01,58724.09,24736.57
2720,61,2023-08-01,59653.3,24739.03
2721,61,2023-09-01,62173.64,24972.48
2722,61,2023-10-01,63006.22,25051.09
2723,61,2023-11-01,66111.03,25092.26
2724,61,2023-12-01,66934.69,25282.76
2725,61,2024-01-01,69371.58,25444.94
2726,61,2024-02-01,72569.64,25459.65
2727,61,2024-03-01,75128.76,25641.27
2728,61,2024-04-01,77864.53,25774.55
2729,61,2024-05-01,79564.23,25878.16
2730,61,2024-06-01,82526.79,26021.42
2731,61,2024-07-01,84356.65,26214.68
2732,61,2024-08-01,88268.2,26216.75
2733,61,2024-09-01,90138.71,26355.12
2734,61,2024-10-01,94358.83,26539.68
2735,61,2024-11-01,96986.49,26594.12
2736,61,2024-12-01,100068.43,26803.77
2737,61,2025-01-01,103679.05,26990.72
2738,61,2025-02-01,108397.17,27201.67
2739,61,2025-03-01,111235.03,27255.34
2740,61,2025-04-01,113689.01,27265.42
2741,61,2025-05-01,116347.03,27463.12
2742,61,2025-06-01,120954.62,27497.73
2743,61,2025-07-01,126963.28,27575.8
2744,61,2025-08-01,128704.3,27727.96
2745,61,2025-09-01,132675.27,27937.87
2746,62,2022-01-01,68400.0,45600.0
2747,62,2022-02-01,71263.49,45870.18
2748,62,2022-03-01,72664.07,46225.29
2749,62,2022-04-01,75502.36,46681.51
2750,62,2022-05-01,76590.93,46709.49
2751,62,2022-06-01,78499.51,47002.35
2752,62,2022-07-01,80397.54,47024.79
2753,62,2022-08-01,83294.95,47083.45
2754,62,2022-09-01,85120.65,47430.39
2755,62,2022-10-01,87514.74,47896.61
2756,62,2022-11-01,91209.22,48370.31
2757,62,2022-12-01,94184.82,48802.9
2758,62,2023-01-01,97491.63,49063.16
2759,62,2023-02-01,100788.99,49235.05
2760,62,2023-03-01,102944.0,49621.44
2761,62,2023-04-01,106917.04,49955.11
2762,62,2023-05-01,111041.26,50214.71
2763,62,2023-06-01,113251.57,50379.34
2764,62,2023-07-01,117022.25,50793.88
2765,62,2023-08-01,119883.53,50843.65
2766,62,2023-09-01,124494.92,51264.86
2767,62,2023-10-01,126147.95,51296.74
2768,62,2023-11-01,131892.77,51541.04
2769,62,2023-12-01,135565.53,51731.38
2770,62,2024-01-01,139774.87,52035.68
2771,62,2024-02-01,144074.04,52241.11
2772,62,2024-03-01,147034.44,52501.7
2773,62,2024-04-01,150995.09,52732.75
2774,62,2024-05-01,158128.31,52990.9
2775,62,2024-06-01,165865.67,53427.45
2776,62,2024-07-01,168482.01,53495.37
2777,62,2024-08-01,174959.47,53564.59
2778,62,2024-09-01,181639.6,54027.0
2779,62,2024-10-01,184313.76,54141.88
2780,62,2024-11-01,189646.74,54546.05
2781,62,2024-12-01,198704.8,54747.51
2782,62,2025-01-01,208257.11,55076.87
2783,62,2025-02-01,213743.6,55143.44
2784,62,2025-03-01,220769.48,55165.65
2785,62,2025-04-01,224330.97,55370.57
2786,62,2025-05-01,235466.94,55538.49
2787,62,2025-06-01,242398.39,55977.91
2788,62,2025-07-01,246200.55,56307.97
2789,62,2025-08-01,249141.67,56811.51
2790,62,2025-09-01,260493.13,56933.99
2791,63,2022-01-01,136800.0,91200.0
2792,63,2022-02-01,138837.38,91517.97
2793,63,2022-03-01,145059.66,91900.13
2794,63,2022-04-01,149835.37,92420.07
2795,63,2022-05-01,156729.52,93142.19
2796,63,2022-06-01,161276.1,93812.84
2797,63,2022-07-01,166796.32,94527.65
2798,63,2022-08-01,171831.99,94963.36
2799,63,2022-09-01,176642.8,95389.82
2800,63,2022-10-01,184530.58,95700.04
2801,63,2022-11-01,192279.47,96335.97
2802,63,2022-12-01,197352.79,96560.26
2803,63,2023-01-01,202447.63,97082.65
2804,63,2023-02-01,212230.54,97946.73
2805,63,2023-03-01,220600.17,98579.38
2806,63,2023-04-01,230447.35,99276.54
2807,63,2023-05-01,238024.41,100066.94
2808,63,2023-06-01,247139.78,100628.36
2809,63,2023-07-01,250834.83,101191.23
2810,63,2023-08-01,255273.87,101817.3
2811,63,2023-09-01,263716.85,101871.14
2812,63,2023-10-01,272369.34,102064.08
2813,63,2023-11-01,280277.16,102979.46
2814,63,2023-12-01,284428.44,103943.53
2815,63,2024-01-01,289317.69,103963.25
2816,63,2024-02-01,301315.78,104218.26
2817,63,2024-03-01,312833.49,105143.36
2818,63,2024-04-01,321520.62,105991.78
2819,63,2024-05-01,332540.48,106417.65
2820,63,2024-06-01,336464.24,107334.94
2821,63,2024-07-01,340141.97,107804.01
2822,63,2024-08-01,349188.88,108730.75
2823,63,2024-09-01,357113.83,109010.38
2824,63,2024-10-01,362322.62,109118.66
2825,63,2024-11-01,368382.91,109275.83
2826,63,2024-12-01,375832.42,109373.77
2827,63,2025-01-01,384202.87,109819.22
2828,63,2025-02-01,390645.05,110494.03
2829,63,2025-03-01,399634.43,110524.05
2830,63,2025-04-01,404565.95,110955.03
2831,63,2025-05-01,413790.72,111413.08
2832,63,2025-06-01,423294.96,111831.45
2833,63,2025-07-01,441543.06,111966.73
2834,63,2025-08-01,449536.04,112808.87
2835,63,2025-09-01,464569.05,113364.99
2836,64,2022-01-01,10260.0,6840.0
2837,64,2022-02-01,10409.83,6844.15
2838,64,2022-03-01,10707.48,6872.01
2839,64,2022-04-01,11021.93,6900.01
2840,64,2022-05-01,11235.2,6961.15
2841,64,2022-06-01,11468.51,7028.22
2842,64,2022-07-01,11892.89,7045.53
2843,64,2022-08-01,12275.7,7100.85
2844,64,2022-09-01,12548.03,7129.73
2845,64,2022-10-01,12715.63,7175.06
2846,64,2022-11-01,12946.27,7244.51
2847,64,2022-12-01,13269.05,7315.89
2848,64,2023-01-01,13816.81,7355.22
2849,64,2023-02-01,14189.17,7422.26
2850,64,2023-03-01,14587.46,7422.33
2851,64,2023-04-01,15004.46,7483.89
2852,64,2023-05-01,15328.11,7556.64
2853,64,2023-06-01,15481.72,7627.18
2854,64,2023-07-01,15935.14,7672.78
2855,64,2023-08-01,16629.59,7701.95
2856,64,2023-09-01,17029.64,7750.64
2857,64,2023-10-01,17598.54,7790.19
2858,64,2023-11-01,17806.54,7847.77
2859,64,2023-12-01,18385.67,7871.36
2860,64,2024-01-01,18860.24,7881.04
2861,64,2024-02-01,19154.2,7924.9
2862,64,2024-03-01,19559.85,7959.13
2863,64,2024-04-01,20233.06,8035.33
2864,64,2024-05-01,20693.0,8090.14
2865,64,2024-06-01,21183.54,8111.28
2866,64,2024-07-01,22033.16,8148.0
2867,64,2024-08-01,22470.23,8228.1
2868,64,2024-09-01,23001.99,8265.93
2869,64,2024-10-01,23783.61,8267.24
2870,64,2024-11-01,24679.63,8320.68
2871,64,2024-12-01,24928.45,8360.33
2872,64,2025-01-01,26076.6,8416.57
2873,64,2025-02-01,26768.32,8491.92
2874,64,2025-03-01,27789.05,8556.67
2875,64,2025-04-01,28665.11,8624.04
2876,64,2025-05-01,29696.02,8630.73
2877,64,2025-06-01,30029.74,8702.54
2878,64,2025-07-01,31136.77,8761.04
2879,64,2025-08-01,31887.78,8832.25
2880,64,2025-09-01,33262.1,8863.87
2881,65,2022-01-01,20520.0,13680.0
2882,65,2022-02-01,21297.32,13681.15
2883,65,2022-03-01,21904.46,13809.24
2884,65,2022-04-01,22513.03,13839.83
2885,65,2022-05-01,22755.97,13878.74
2886,65,2022-06-01,23822.22,13928.4
2887,65,2022-07-01,24146.17,14013.84
2888,65,2022-08-01,24680.46,14114.43
2889,65,2022-09-01,25158.53,14184.13
2890,65,2022-10-01,25775.42,14223.95
2891,65,2022-11-01,26965.74,14324.51
2892,65,2022-12-01,27460.92,14352.6
2893,65,2023-01-01,28637.48,14409.45
2894,65,2023-02-01,29920.34,14491.45
2895,65,2023-03-01,30810.78,14571.41
2896,65,2023-04-01,31932.09,14653.84
2897,65,2023-05-01,33123.01,14736.65
2898,65,2023-06-01,33540.84,14755.55
2899,65,2023-07-01,33963.52,14793.86
2900,65,2023-08-01,35077.39,14827.58
2901,65,2023-09-01,36162.1,14943.57
2902,65,2023-10-01,36801.23,15044.88
2903,65,2023-11-01,38629.44,15149.14
2904,65,2023-12-01,39839.22,15187.46
2905,65,2024-01-01,41130.2,15256.4
2906,65,2024-02-01,43084.53,15354.19
2907,65,2024-03-01,45140.65,15362.15
2908,65,2024-04-01,47287.1,15428.6
2909,65,2024-05-01,49642.2,15470.88
2910,65,2024-06-01,51489.23,15543.07
2911,65,2024-07-01,52748.6,15661.05
2912,65,2024-08-01,55140.86,15696.22
2913,65,2024-09-01,56305.29,15762.15
2914,65,2024-10-01,57879.27,15762.96
2915,65,2024-11-01,58908.61,15775.86
2916,65,2024-12-01,60845.1,15779.86
2917,65,2025-01-01,63248.35,15934.2
2918,65,2025-02-01,64953.07,15946.06
2919,65,2025-03-01,66252.09,15972.29
2920,65,2025-04-01,67738.27,16072.28
2921,65,2025-05-01,68677.74,16149.42
2922,65,2025-06-01,71584.34,16245.11
2923,65,2025-07-01,74093.51,16299.42
2924,65,2025-08-01,75576.59,16317.0
2925,65,2025-09-01,77052.93,16372.61
2926,66,2022-01-01,41040.0,27360.0
2927,66,2022-02-01,42754.01,27618.15
2928,66,2022-03-01,44508.21,27789.26
2929,66,2022-04-01,46313.64,27963.04
2930,66,2022-05-01,47849.28,27986.96
2931,66,2022-06-01,48443.93,27996.29
2932,66,2022-07-01,49535.43,28233.61
2933,66,2022-08-01,50159.63,28269.62
2934,66,2022-09-01,52505.33,28394.55
2935,66,2022-10-01,53663.54,28572.35
2936,66,2022-11-01,54341.4,28765.95
2937,66,2022-12-01,56100.45,28850.79
2938,66,2023-01-01,57517.45,28878.44
2939,66,2023-02-01,59822.67,28945.76
2940,66,2023-03-01,61855.63,29136.72
2941,66,2023-04-01,62500.43,29248.58
2942,66,2023-05-01,65113.36,29505.95
2943,66,2023-06-01,67377.3,29606.16
2944,66,2023-07-01,70577.95,29837.96
2945,66,2023-08-01,72565.64,29935.89
2946,66,2023-09-01,73850.0,29966.63
2947,66,2023-10-01,76346.65,29986.87
2948,66,2023-11-01,79520.89,30044.93
2949,66,2023-12-01,82139.39,30236.43
2950,66,2024-01-01,83802.83,30363.73
2951,66,2024-02-01,87069.88,30498.73
2952,66,2024-03-01,88787.43,30741.81
2953,66,2024-04-01,89890.14,30837.62
2954,66,2024-05-01,92356.18,31133.58
2955,66,2024-06-01,96066.58,31230.46
2956,66,2024-07-01,100428.86,31472.65
2957,66,2024-08-01,102025.31,31569.8
2958,66,2024-09-01,104444.94,31686.24
2959,66,2024-10-01,105523.15,31872.06
2960,66,2024-11-01,109441.44,31890.33
2961,66,2024-12-01,112755.8,32156.67
2962,66,2025-01-01,117756.3,32292.39
2963,66,2025-02-01,119854.28,32357.09
2964,66,2025-03-01,125408.33,32611.18
2965,66,2025-04-01,128375.75,32828.98
2966,66,2025-05-01,133227.23,33151.34
2967,66,2025-06-01,137755.69,33261.12
2968,66,2025-07-01,142320.42,33581.45
2969,66,2025-08-01,147250.99,33722.05
2970,66,2025-09-01,149679.34,33875.25
2971,67,2022-01-01,17100.0,11400.0
2972,67,2022-02-01,17421.07,11400.42
2973,67,2022-03-01,17750.69,11426.67
2974,67,2022-04-01,18371.2,11453.98
2975,67,2022-05-01,19094.72,11563.09
2976,67,2022-06-01,19538.87,11648.67
2977,67,2022-07-01,19894.72,11670.13
2978,67,2022-08-01,20881.4,11712.47
2979,67,2022-09-01,21151.8,11715.99
2980,67,2022-10-01,21460.78,11750.03
2981,67,2022-11-01,21842.27,11818.85
2982,67,2022-12-01,22729.53,11824.04
2983,67,2023-01-01,22983.81,11847.43
2984,67,2023-02-01,23373.75,11952.33
2985,67,2023-03-01,24279.56,11992.95
2986,67,2023-04-01,25060.88,12014.36
2987,67,2023-05-01,25333.03,12115.63
2988,67,2023-06-01,26509.14,12118.17
2989,67,2023-07-01,27492.58,12164.09
2990,67,2023-08-01,28633.43,12177.59
2991,67,2023-09-01,29991.93,12214.74
2992,67,2023-10-01,30579.95,12313.62
2993,67,2023-11-01,31694.17,12429.51
2994,67,2023-12-01,33249.85,12553.52
2995,67,2024-01-01,34754.96,12663.79
2996,67,2024-02-01,35193.4,12682.08
2997,67,2024-03-01,36846.3,12782.89
2998,67,2024-04-01,37497.27,12831.23
2999,67,2024-05-01,38433.58,12908.16
3000,67,2024-06-01,40319.87,12939.73
3001,67,2024-07-01,40797.57,13019.44
3002,67,2024-08-01,41514.14,13089.15
3003,67,2024-09-01,43240.44,13132.04
3004,67,2024-10-01,43764.96,13236.52
3005,67,2024-11-01,45730.62,13349.23
3006,67,2024-12-01,47959.32,13467.48
3007,67,2025-01-01,48840.31,13478.44
3008,67,2025-02-01,50248.21,13567.87
3009,67,2025-03-01,50881.08,13636.88
3010,67,2025-04-01,52918.99,13724.85
3011,67,2025-05-01,54525.95,13793.28
3012,67,2025-06-01,56083.79,13837.67
3013,67,2025-07-01,57483.37,13933.77
3014,67,2025-08-01,59703.72,14002.71
3015,67,2025-09-01,60941.58,14058.85
3016,68,2022-01-01,34200.0,22800.0
3017,68,2022-02-01,34592.07,22850.05
3018,68,2022-03-01,35218.88,23047.28
3019,68,2022-04-01,36128.79,23117.8
3020,68,2022-05-01,37774.4,23249.89
3021,68,2022-06-01,39565.66,23336.87
3022,68,2022-07-01,40832.63,23368.22
3023,68,2022-08-01,41378.2,23472.09
3024,68,2022-09-01,42373.88,23609.16
3025,68,2022-10-01,43586.2,23755.8
3026,68,2022-11-01,44764.95,23866.87
3027,68,2022-12-01,45944.87,24058.88
3028,68,2023-01-01,46986.94,24150.87
3029,68,2023-02-01,47794.3,24207.33
3030,68,2023-03-01,49506.01,24294.26
3031,68,2023-04-01,50164.28,24498.96
3032,68,2023-05-01,51694.87,24656.65
3033,68,2023-06-01,53836.84,24885.12
3034,68,2023-07-01,54587.13,24902.88
3035,68,2023-08-01,55216.59,24952.76
3036,68,2023-09-01,56203.08,25034.91
3037,68,2023-10-01,57445.65,25239.09
3038,68,2023-11-01,59590.76,25308.36
3039,68,2023-12-01,61868.66,25560.94
3040,68,2024-01-01,64958.15,25753.26
3041,68,2024-02-01,67530.03,25988.23
3042,68,2024-03-01,68228.38,26066.06
3043,68,2024-04-01,71154.86,26270.19
3044,68,2024-05-01,73015.73,26376.78
3045,68,2024-06-01,75439.72,26549.63
3046,68,2024-07-01,77618.43,26685.74
3047,68,2024-08-01,80757.82,26725.58
3048,68,2024-09-01,82849.46,26786.23
3049,68,2024-10-01,86160.58,26913.31
3050,68,2024-11-01,88799.94,27124.84
3051,68,2024-12-01,92379.01,27320.82
3052,68,2025-01-01,95007.75,27537.18
3053,68,2025-02-01,97147.61,27588.91
3054,68,2025-03-01,101111.74,27781.46
3055,68,2025-04-01,102970.52,27906.47
3056,68,2025-05-01,106300.37,28011.04
3057,68,2025-06-01,109818.95,28046.99
3058,68,2025-07-01,115061.07,28049.71
