REGION,CATEGORIA,PRODUCTO,VALOR,DATA_TYPE,FECHA,LOWER_BOUND,UPPER_BOUND
Antioquia,Agua,Agua Sin Gas 1L x 1uds,0.731517307,FORECAST,2025-12-01,0.55247227,0.9188366093
Boyacá,Gaseosa,Cola 600mL x 24uds,0.5158631951,FORECAST,2025-12-01,0.106044213,0.916561209
Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,5.45099219,FORECAST,2025-12-01,4.100859234,6.885376317
Boyacá,Jugo,Jugo Manzana 2000mL x 24uds,2.421355329,FORECAST,2025-12-01,1.423677638,3.45175068
Tolima,Jugo,Jugo Lima 1000mL x 6uds,0.3811255156,FORECAST,2025-12-01,-0.4350491277,1.198321478
Boyacá,Agua,Agua Sin Gas 1L x 1uds,0.005968532253,FORECAST,2025-12-01,-0.02802669037,0.03996375492
Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,43.335128784,FORECAST,2025-12-01,34.658814967,52.011442602
Tolima,Agua,Agua Sin Gas 1L x 6uds,1.04988331,FORECAST,2025-12-01,0.2152856386,1.886743422
Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,1.225948516,FORECAST,2025-12-01,0.5507278815,1.935190164
Antioquia,Jugo,Jugo Lima 1000mL x 6uds,3.189005168,FORECAST,2025-12-01,2.38574101,4.019276475
Santander,Agua,Agua con Gas 5L x 1uds,0.9101773681,FORECAST,2025-12-01,0.4134026617,1.42832196
Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,0.8270999789,FORECAST,2025-12-01,-0.2349955045,1.889195462
Bolívar,Bebida Energética,Power Up 500mL x 6uds,0.833474251,FORECAST,2025-12-01,0.4368732033,1.237496555
Valle del Cauca,Gaseosa,Uva 600mL x 24uds,0.3799934387,FORECAST,2025-12-01,-7.935001106,8.694987983
Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,13.77240639,FORECAST,2025-12-01,6.215651596,21.80071856
Cundinamarca,Agua,Agua Sin Gas 1L x 1uds,0.7872468829,FORECAST,2025-12-01,0.735808808,0.8386849578
Atlántico,Bebida Energética,Power Up 500mL x 6uds,0.9157099432,FORECAST,2025-12-01,0.2097932979,1.621626588
Antioquia,Jugo,Jugo Naranja 2000mL x 24uds,59.253014309,FORECAST,2025-12-01,43.60246708,74.728984065
Valle del Cauca,Bebida de Té,Té Verde 300mL x 6uds,0.6303603412,FORECAST,2025-12-01,0.3879040864,0.8846978165
Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,1.045678361,FORECAST,2025-12-01,0.4022549479,1.689101805
Tolima,Bebida de Té,Té Verde 300mL x 6uds,0.1477140717,FORECAST,2025-12-01,0.00135240992,0.2941467165
Atlántico,Jugo,Jugo Naranja 2000mL x 24uds,41.360488892,FORECAST,2025-12-01,23.304216121,59.416761663
Bolívar,Jugo,Jugo Naranja 2000mL x 24uds,27.17161304,FORECAST,2025-12-01,14.230223895,39.941252265
Santander,Jugo,Jugo Lima 1000mL x 6uds,1.080957651,FORECAST,2025-12-01,0.6725231021,1.4893922
Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,2.444577032,FORECAST,2025-12-01,1.542360034,3.39697515
Cundinamarca,Gaseosa,Uva 600mL x 24uds,3.732854989,FORECAST,2025-12-01,0.2268100405,7.23954905
Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,27.667657647,FORECAST,2025-12-01,19.441786188,35.967582292
Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,0.2784951595,FORECAST,2025-12-01,0.05003805108,0.5180691886
Bolívar,Agua,Agua con Gas 5L x 1uds,1.935294906,FORECAST,2025-12-01,1.223204601,2.691821069
Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,42.879451752,FORECAST,2025-12-01,28.799650383,56.031994692
Bolívar,Gaseosa,Uva 600mL x 24uds,1.216713091,FORECAST,2025-12-01,-0.1678745908,2.687701803
Meta,Jugo,Jugo Manzana 2000mL x 24uds,0.3218710018,FORECAST,2025-12-01,-0.7124008237,1.356142858
Bolívar,Gaseosa,Cola 600mL x 24uds,2.16374608,FORECAST,2025-12-01,0.5937685369,3.776523226
Atlántico,Bebida de Té,Té Negro 500mL x 6uds,1.371154484,FORECAST,2025-12-01,0.8807741255,1.870827892
Santander,Agua,Agua con Gas 500mL x 6uds,0.5266599655,FORECAST,2025-12-01,0.02946646712,1.023853464
Meta,Gaseosa,Cola 600mL x 24uds,0.2788177431,FORECAST,2025-12-01,-0.5088586004,1.066494087
Meta,Agua,Agua Sin Gas 1L x 1uds,0.02610304758,FORECAST,2025-12-01,-0.04061428051,0.09698366985
Boyacá,Gaseosa,Uva 600mL x 24uds,0.4702602802,FORECAST,2025-12-01,0.411753233,0.5280728902
Tolima,Gaseosa,Cola 600mL x 24uds,0.440195663,FORECAST,2025-12-01,-0.6039466412,1.484337968
Antioquia,Gaseosa,Uva 600mL x 24uds,3.006747749,FORECAST,2025-12-01,0.1537746267,5.85972074
Boyacá,Bebida de Té,Té Verde 500mL x 12uds,-0.002745405756,FORECAST,2025-12-01,-0.5203860085,0.5060081416
Valle del Cauca,Agua,Agua Sin Gas 1L x 1uds,0.5112259683,FORECAST,2025-12-01,0.3090944235,0.7172112654
Meta,Bebida de Té,Té Verde 500mL x 12uds,0.08039785922,FORECAST,2025-12-01,-0.06057680094,0.2213725194
Meta,Jugo,Jugo Lima 1000mL x 6uds,0.08079974995,FORECAST,2025-12-01,-0.4156293006,0.5772288154
Antioquia,Bebida de Té,Té Negro 500mL x 6uds,1.596516489,FORECAST,2025-12-01,0.851425279,2.341607699
Norte de Santander,Bebida de Té,Té Verde 500mL x 12uds,0.6121221185,FORECAST,2025-12-01,-0.172283654,1.386340147
Meta,Agua,Agua con Gas 5L x 1uds,0.2879483104,FORECAST,2025-12-01,-0.4717738297,1.047670465
Tolima,Agua,Agua con Gas 5L x 1uds,0.8335457367,FORECAST,2025-12-01,-0.3226860734,1.989777547
Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,1.090827593,FORECAST,2025-12-01,0.7722336395,1.420889162
Atlántico,Bebida de Té,Té Verde 500mL x 12uds,1.695024854,FORECAST,2025-12-01,0.3662256807,3.031062121
Boyacá,Jugo,Jugo Lima 2000mL x 12uds,1.800482674,FORECAST,2025-12-01,-1.805986964,5.406952295
Tolima,Gaseosa,Uva 600mL x 24uds,0.9695293332,FORECAST,2025-12-01,0.09591602946,1.843142667
Boyacá,Agua,Agua Sin Gas 1L x 6uds,0.3128281508,FORECAST,2025-12-01,-0.159212936,0.7848692375
Bolívar,Jugo,Jugo Lima 1000mL x 6uds,1.395751476,FORECAST,2025-12-01,0.401388273,2.390114622
Boyacá,Jugo,Jugo Naranja 2000mL x 24uds,4.48623373,FORECAST,2025-12-01,0.685391423,8.179738406
Santander,Jugo,Jugo Naranja 2000mL x 24uds,17.168970629,FORECAST,2025-12-01,10.512917107,23.893234418
Atlántico,Jugo,Jugo Manzana 2000mL x 24uds,15.242807147,FORECAST,2025-12-01,9.40646692,21.157711399
Santander,Agua,Agua Sin Gas 1L x 6uds,1.97964358,FORECAST,2025-12-01,0.8571000603,3.129346241
Antioquia,Bebida de Té,Té Verde 500mL x 12uds,1.614436669,FORECAST,2025-12-01,0.2150247773,3.01467624
Boyacá,Bebida de Té,Té Verde 300mL x 6uds,0.07258710875,FORECAST,2025-12-01,-0.03686069507,0.1820349126
Bolívar,Jugo,Jugo Manzana 2000mL x 24uds,10.363485469,FORECAST,2025-12-01,4.065820719,16.808839184
Bolívar,Agua,Agua Sin Gas 1L x 6uds,3.237455274,FORECAST,2025-12-01,1.617672291,4.857238256
Antioquia,Jugo,Jugo Manzana 2000mL x 24uds,17.172000885,FORECAST,2025-12-01,-3.39072355,37.73472532
Boyacá,Bebida Energética,Power Up 500mL x 6uds,0.04073853327,FORECAST,2025-12-01,-0.01065161888,0.09212868542
Boyacá,Agua,Agua con Gas 5L x 1uds,0.1921889711,FORECAST,2025-12-01,-0.1370632822,0.5214412252
Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,1.213909864,FORECAST,2025-12-01,0.01540226261,2.412417466
Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,9.32234091,FORECAST,2025-12-01,7.431696774,11.212985046
Santander,Jugo,Jugo Manzana 2000mL x 24uds,6.134807678,FORECAST,2025-12-01,2.110686807,10.131449466
Meta,Bebida de Té,Té Verde 300mL x 6uds,0.1009305832,FORECAST,2025-12-01,-0.1894227978,0.3912839524
Meta,Bebida Energética,Power Up 500mL x 6uds,0.2061249167,FORECAST,2025-12-01,-0.09691375811,0.5322179437
Santander,Agua,Agua Sin Gas 1L x 1uds,0.1627253331,FORECAST,2025-12-01,-0.01835796364,0.343808632
Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,0.115258483,FORECAST,2025-12-01,0.01334208851,0.2171748775
Santander,Bebida de Té,Té Verde 500mL x 12uds,0.5427286358,FORECAST,2025-12-01,-0.2233264495,1.281221915
Atlántico,Agua,Agua con Gas 5L x 1uds,3.0060505,FORECAST,2025-12-01,1.624558013,4.383620844
Valle del Cauca,Gaseosa,Cola 600mL x 24uds,2.421071035,FORECAST,2025-12-01,1.070943867,3.771198112
Meta,Agua,Agua Sin Gas 1L x 6uds,0.7430378795,FORECAST,2025-12-01,0.5702211155,0.9158546434
Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,2.301607356,FORECAST,2025-12-01,1.304861627,3.298353088
Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,1.255043,FORECAST,2025-12-01,0.5481339749,1.961952025
Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,14.309837549,FORECAST,2025-12-01,9.499586706,19.200110938
Valle del Cauca,Bebida de Té,Té Verde 500mL x 12uds,1.870685122,FORECAST,2025-12-01,1.024752048,2.716618325
Antioquia,Bebida de Té,Té Verde 300mL x 6uds,1.058035855,FORECAST,2025-12-01,0.8437451097,1.2723266
Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,0.3731853655,FORECAST,2025-12-01,0.1328514201,0.6156617649
Meta,Bebida de Té,Té Negro 500mL x 6uds,0.1721426231,FORECAST,2025-12-01,-0.2776816105,0.6219668567
Boyacá,Bebida de Té,Té Negro 500mL x 6uds,0.09188434482,FORECAST,2025-12-01,-0.02221556097,0.2059842506
Bolívar,Bebida de Té,Té Negro 500mL x 6uds,0.5146348257,FORECAST,2025-12-01,0.02274808162,1.00652157
Atlántico,Agua,Agua con Gas 500mL x 6uds,0.8721573353,FORECAST,2025-12-01,0.2712352078,1.448244302
Antioquia,Gaseosa,Cola 600mL x 24uds,3.956036806,FORECAST,2025-12-01,2.151067069,5.761006543
Tolima,Jugo,Jugo Naranja 2000mL x 24uds,8.250532888,FORECAST,2025-12-01,0.6192649031,15.881801281
Atlántico,Gaseosa,Uva 600mL x 24uds,1.290465055,FORECAST,2025-12-01,0.2517483975,2.329181601
Meta,Jugo,Jugo Naranja 2000mL x 24uds,5.328678271,FORECAST,2025-12-01,0.4485649074,10.244488899
Antioquia,Bebida Energética,Power Up 500mL x 6uds,1.693588482,FORECAST,2025-12-01,0.7053621614,2.681814802
Tolima,Bebida Energética,Power Up 500mL x 6uds,0.2090614885,FORECAST,2025-12-01,-0.09488656171,0.5130095355
Cundinamarca,Agua,Agua con Gas 500mL x 6uds,1.763977871,FORECAST,2025-12-01,0.8198573167,2.664920062
Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,1.014078139,FORECAST,2025-12-01,0.46991383,1.586649332
Cundinamarca,Jugo,Jugo Naranja 2000mL x 24uds,87.938369751,FORECAST,2025-12-01,25.143476943,150.733262559
Santander,Bebida Energética,Power Up 500mL x 6uds,0.2874985969,FORECAST,2025-12-01,-0.07062179052,0.645618982
Atlántico,Bebida de Té,Té Verde 300mL x 6uds,0.6968459878,FORECAST,2025-11-01,0.4662904596,0.9187281261
Valle del Cauca,Bebida de Té,Té Verde 300mL x 6uds,0.5704845106,FORECAST,2025-11-01,0.3280085264,0.8057970577
Santander,Agua,Agua con Gas 5L x 1uds,0.9282483696,FORECAST,2025-11-01,0.4410609513,1.402551913
Cundinamarca,Jugo,Jugo Naranja 2000mL x 24uds,85.704475403,FORECAST,2025-11-01,27.567701478,143.841249327
Tolima,Agua,Agua con Gas 5L x 1uds,0.8335457367,FORECAST,2025-11-01,-0.2949658788,1.962057352
Meta,Bebida de Té,Té Negro 500mL x 6uds,0.1721426231,FORECAST,2025-11-01,-0.2603325956,0.6046178418
Bolívar,Bebida Energética,Power Up 500mL x 6uds,0.7248781489,FORECAST,2025-11-01,0.3488625868,1.096419218
Cundinamarca,Agua,Agua Sin Gas 1L x 1uds,0.7589768171,FORECAST,2025-11-01,0.7075387422,0.810414892
Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,13.042629226,FORECAST,2025-11-01,5.485093465,20.315854722
Atlántico,Agua,Agua con Gas 500mL x 6uds,0.8748501539,FORECAST,2025-11-01,0.3503940036,1.46806555
Norte de Santander,Gaseosa,Cola 600mL x 24uds,0.2420127352,FORECAST,2025-11-01,-0.3305793651,0.8146048251
Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,0.2606867838,FORECAST,2025-11-01,0.03995716697,0.4850238384
Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,0.3737773886,FORECAST,2025-11-01,0.1473852592,0.6184396529
Antioquia,Jugo,Jugo Naranja 2000mL x 24uds,58.523622877,FORECAST,2025-11-01,44.373344302,74.084506627
Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,0.115258483,FORECAST,2025-11-01,0.01334208911,0.2171748769
Antioquia,Bebida de Té,Té Verde 300mL x 6uds,0.8028561451,FORECAST,2025-11-01,0.5872366194,1.018475671
Boyacá,Bebida de Té,Té Verde 500mL x 12uds,0.01814627417,FORECAST,2025-11-01,-0.4645405748,0.4994358122
Bolívar,Bebida de Té,Té Verde 500mL x 12uds,2.525955945,FORECAST,2025-11-01,2.065062842,2.986848853
Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,42.621704102,FORECAST,2025-11-01,33.945390284,51.298017919
Cundinamarca,Agua,Agua Sin Gas 1L x 6uds,9.552259933,FORECAST,2025-11-01,7.805590817,11.298929048
Santander,Bebida de Té,Té Negro 500mL x 6uds,0.192111425,FORECAST,2025-11-01,0.0253038915,0.3589189696
Norte de Santander,Bebida de Té,Té Verde 500mL x 12uds,0.6101514697,FORECAST,2025-11-01,-0.075212641,1.402380485
Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,6.144885506,FORECAST,2025-11-01,4.794613124,7.444361427
Bolívar,Bebida de Té,Té Verde 300mL x 6uds,0.4041733897,FORECAST,2025-11-01,0.142856007,0.6634299482
Tolima,Jugo,Jugo Lima 1000mL x 6uds,0.4183021854,FORECAST,2025-11-01,-0.337898435,1.178144781
Antioquia,Agua,Agua con Gas 500mL x 6uds,1.180701347,FORECAST,2025-11-01,0.7319658167,1.642317366
Atlántico,Agua,Agua Sin Gas 1L x 6uds,4.483209192,FORECAST,2025-11-01,3.269002314,5.651738184
Valle del Cauca,Bebida de Té,Té Verde 500mL x 12uds,1.878315556,FORECAST,2025-11-01,1.027350859,2.729280383
Boyacá,Gaseosa,Cola 600mL x 24uds,0.3479547114,FORECAST,2025-11-01,-0.0433175701,0.7566268564
Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,24.475371406,FORECAST,2025-11-01,16.673503179,32.232591466
Meta,Jugo,Jugo Lima 2000mL x 12uds,1.577008624,FORECAST,2025-11-01,0.2828857862,2.858997613
Boyacá,Jugo,Jugo Naranja 2000mL x 24uds,3.998047761,FORECAST,2025-11-01,0.6392784443,7.769771009
Tolima,Agua,Agua Sin Gas 1L x 6uds,1.040553937,FORECAST,2025-11-01,0.2285584056,1.8810726
Boyacá,Agua,Agua Sin Gas 1L x 1uds,0.007146137169,FORECAST,2025-11-01,-0.0249106619,0.03920293615
Tolima,Agua,Agua Sin Gas 1L x 1uds,0.1418844727,FORECAST,2025-11-01,0.03036524308,0.252486987
Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds,2.855215967,FORECAST,2025-11-01,-2.851205337,8.561637271
Atlántico,Bebida de Té,Té Negro 500mL x 6uds,0.8670271296,FORECAST,2025-11-01,0.3862980635,1.342153231
Norte de Santander,Agua,Agua con Gas 5L x 1uds,0.7095603825,FORECAST,2025-11-01,0.106220961,1.300874736
Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,1.287977338,FORECAST,2025-11-01,0.1783749103,2.397579765
Meta,Agua,Agua Sin Gas 1L x 6uds,0.6933494806,FORECAST,2025-11-01,0.5205327167,0.8661662446
Valle del Cauca,Gaseosa,Cola 600mL x 24uds,2.189659108,FORECAST,2025-11-01,0.8243077997,3.555010462
Tolima,Gaseosa,Cola 600mL x 24uds,0.6428366085,FORECAST,2025-11-01,-0.3788180978,1.664491306
Tolima,Bebida Energética,Power Up 500mL x 6uds,0.2407111973,FORECAST,2025-11-01,-0.05827234622,0.5396947247
Tolima,Bebida de Té,Té Verde 300mL x 6uds,0.1257242147,FORECAST,2025-11-01,-0.01952104807,0.2709266804
Atlántico,Gaseosa,Uva 600mL x 24uds,3.343080227,FORECAST,2025-11-01,2.319078974,4.367081353
Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,12.452792909,FORECAST,2025-11-01,7.901794108,17.023784653
Valle del Cauca,Gaseosa,Uva 600mL x 24uds,1.229156733,FORECAST,2025-11-01,-6.469032346,8.927345811
Bolívar,Jugo,Jugo Naranja 2000mL x 24uds,26.889612408,FORECAST,2025-11-01,14.310508921,39.733734082
Santander,Jugo,Jugo Lima 2000mL x 12uds,5.888003873,FORECAST,2025-11-01,2.740424745,9.32764895
Tolima,Bebida de Té,Té Negro 500mL x 6uds,0.08203796309,FORECAST,2025-11-01,-0.02317626734,0.1863174153
Meta,Jugo,Jugo Naranja 2000mL x 24uds,4.91155014,FORECAST,2025-11-01,0.03137762536,9.770200227
Antioquia,Agua,Agua Sin Gas 1L x 6uds,6.811077595,FORECAST,2025-11-01,6.156869792,7.465285347
Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,1.886924481,FORECAST,2025-11-01,0.9880519184,2.755541909
Santander,Bebida de Té,Té Verde 500mL x 12uds,0.5427286358,FORECAST,2025-11-01,-0.1454555667,1.291040396
Boyacá,Bebida de Té,Té Negro 500mL x 6uds,0.08877497166,FORECAST,2025-11-01,-0.01740155647,0.1949514998
Atlántico,Bebida Energética,Power Up 500mL x 6uds,0.8301691722,FORECAST,2025-11-01,0.1536473554,1.506690982
Antioquia,Bebida Energética,Power Up 500mL x 6uds,1.693588482,FORECAST,2025-11-01,0.7053621663,2.681814797
Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,1.045974522,FORECAST,2025-11-01,0.3989570586,1.692992024
Atlántico,Jugo,Jugo Lima 2000mL x 12uds,21.022279799,FORECAST,2025-11-01,8.339335118,33.70522448
Santander,Bebida de Té,Té Verde 300mL x 6uds,0.2787542423,FORECAST,2025-11-01,0.06224001735,0.4952684673
Antioquia,Agua,Agua Sin Gas 1L x 1uds,0.4979187747,FORECAST,2025-11-01,0.3188599919,0.6719888413
Norte de Santander,Agua,Agua con Gas 500mL x 6uds,0.3007811677,FORECAST,2025-11-01,-0.03611274275,0.6376750782
Boyacá,Jugo,Jugo Lima 1000mL x 6uds,0.1433999985,FORECAST,2025-11-01,0.1089170547,0.1778829424
Antioquia,Bebida de Té,Té Negro 500mL x 6uds,1.658395134,FORECAST,2025-11-01,0.9268561675,2.3899341
Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,0.9115999937,FORECAST,2025-11-01,-0.08207016096,1.905270148
Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,1.369263213,FORECAST,2025-11-01,0.693986033,2.0240284
Santander,Agua,Agua Sin Gas 1L x 1uds,0.1623278409,FORECAST,2025-11-01,-0.01523159232,0.3398872742
Boyacá,Jugo,Jugo Manzana 2000mL x 24uds,2.358732976,FORECAST,2025-11-01,1.36100103,3.336738729
Tolima,Jugo,Jugo Naranja 2000mL x 24uds,6.894044697,FORECAST,2025-11-01,-0.7290718187,14.517161314
Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,1.242053335,FORECAST,2025-11-01,0.557462999,1.926643671
Meta,Gaseosa,Uva 600mL x 24uds,0.4110554816,FORECAST,2025-11-01,0.02349550001,0.8344520072
Cundinamarca,Gaseosa,Uva 600mL x 24uds,4.25184306,FORECAST,2025-11-01,0.8756064398,7.628173704
Cundinamarca,Gaseosa,Cola 600mL x 24uds,4.378637013,FORECAST,2025-11-01,2.339441553,6.387586134
Bolívar,Jugo,Jugo Lima 1000mL x 6uds,1.329353094,FORECAST,2025-11-01,0.408751733,2.24995456
Cundinamarca,Agua,Agua con Gas 500mL x 6uds,1.721455298,FORECAST,2025-11-01,0.8612504913,2.563043913
Atlántico,Jugo,Jugo Naranja 2000mL x 24uds,38.134727478,FORECAST,2025-11-01,20.078454707,56.191000249
Santander,Gaseosa,Uva 600mL x 24uds,0.9604977198,FORECAST,2025-11-01,-0.7527927122,2.562749241
Valle del Cauca,Jugo,Jugo Lima 1000mL x 6uds,2.094057322,FORECAST,2025-11-01,-1.076145657,5.2642603
Meta,Gaseosa,Cola 600mL x 24uds,0.2504089773,FORECAST,2025-11-01,-0.5372673662,1.038085321
Santander,Jugo,Jugo Lima 1000mL x 6uds,1.056717992,FORECAST,2025-11-01,0.6482834428,1.465152541
Norte de Santander,Bebida de Té,Té Verde 300mL x 6uds,0.2018673126,FORECAST,2025-11-01,-0.01435031917,0.4154625729
Antioquia,Bebida de Té,Té Verde 500mL x 12uds,2.266726451,FORECAST,2025-11-01,0.9566330737,3.576320804
Atlántico,Gaseosa,Cola 600mL x 24uds,2.15719313,FORECAST,2025-11-01,-0.0646795433,4.295480004
Atlántico,Jugo,Jugo Manzana 2000mL x 24uds,15.433226017,FORECAST,2025-11-01,9.940642277,20.890650974
Boyacá,Agua,Agua con Gas 5L x 1uds,0.1970790331,FORECAST,2025-11-01,-0.1153326931,0.5094907642
Bolívar,Gaseosa,Cola 600mL x 24uds,1.796125829,FORECAST,2025-11-01,0.3056372116,3.294442602
Santander,Agua,Agua Sin Gas 1L x 6uds,1.881234188,FORECAST,2025-11-01,0.8096303931,2.936462991
Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,0.8412473552,FORECAST,2025-11-01,0.3123142131,1.384694956
Tolima,Agua,Agua con Gas 500mL x 6uds,0.2000372711,FORECAST,2025-11-01,-0.07499719925,0.4750717415
Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,42.438735962,FORECAST,2025-11-01,30.189619319,56.003997326
Tolima,Jugo,Jugo Manzana 2000mL x 24uds,3.799845631,FORECAST,2025-11-01,0.6115169243,6.988174364
Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,23.323027199,FORECAST,2025-11-01,14.273175911,32.372878487
Bolívar,Bebida de Té,Té Negro 500mL x 6uds,0.5146348257,FORECAST,2025-11-01,0.04743487648,0.9818347749
Bolívar,Jugo,Jugo Manzana 2000mL x 24uds,9.603635716,FORECAST,2025-11-01,3.370562115,15.747664649
Atlántico,Agua,Agua con Gas 5L x 1uds,2.99513173,FORECAST,2025-11-01,1.774814417,4.399532551
Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,1.346808699,FORECAST,2025-11-01,0.7879038159,1.905713583
Bolívar,Agua,Agua con Gas 5L x 1uds,1.987051096,FORECAST,2025-11-01,1.274886991,2.672423926
Cundinamarca,Agua,Agua con Gas 5L x 1uds,4.645317078,FORECAST,2025-11-01,3.750942534,5.539691654
Antioquia,Jugo,Jugo Manzana 2000mL x 24uds,17.446304321,FORECAST,2025-11-01,-1.591079267,36.48368791
Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,4.245979738,FORECAST,2025-11-01,2.355336094,6.136623382
Meta,Bebida de Té,Té Verde 500mL x 12uds,0.1101921871,FORECAST,2025-11-01,-0.03078247303,0.2511668473
Santander,Gaseosa,Cola 600mL x 24uds,1.023696327,FORECAST,2025-11-01,0.01836478875,2.006458637
Bolívar,Agua,Agua Sin Gas 1L x 6uds,3.237455274,FORECAST,2025-11-01,1.6176723,4.857238248
Santander,Bebida Energética,Power Up 500mL x 6uds,0.5055060004,FORECAST,2025-11-01,0.1511181399,0.8598938586
Atlántico,Jugo,Jugo Lima 1000mL x 6uds,2.150010537,FORECAST,2025-11-01,1.064041142,3.218252772
Boyacá,Bebida de Té,Té Verde 300mL x 6uds,0.07258710875,FORECAST,2025-11-01,-0.03686069452,0.182034912
Bolívar,Agua,Agua Sin Gas 1L x 1uds,0.3188799036,FORECAST,2025-11-01,0.150652872,0.4831449012
Antioquia,Jugo,Jugo Lima 2000mL x 12uds,27.854196473,FORECAST,2025-11-01,15.269052049,40.869296103
Boyacá,Bebida Energética,Power Up 500mL x 6uds,0.04360422256,FORECAST,2025-11-01,-0.01140085126,0.09860929638
Santander,Jugo,Jugo Naranja 2000mL x 24uds,20.011938206,FORECAST,2025-11-01,13.836762919,26.564905026
Meta,Agua,Agua con Gas 5L x 1uds,0.3358325362,FORECAST,2025-11-01,-0.3739278583,1.045592943
Antioquia,Gaseosa,Cola 600mL x 24uds,3.956036806,FORECAST,2025-11-01,2.284959544,5.627114068
Meta,Bebida Energética,Power Up 500mL x 6uds,0.2061249167,FORECAST,2025-11-01,-0.0742607522,0.5326391126
Antioquia,Jugo,Jugo Lima 1000mL x 6uds,3.08829645,FORECAST,2025-11-01,2.285901059,3.872945832
Antioquia,Agua,Agua con Gas 5L x 1uds,4.171545506,FORECAST,2025-11-01,2.116856107,6.226234904
Valle del Cauca,Agua,Agua Sin Gas 1L x 1uds,0.4648621546,FORECAST,2025-11-01,0.2627242093,0.6646765927
Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,0.8858642449,FORECAST,2025-11-01,0.5678559864,1.19783965
Tolima,Bebida de Té,Té Verde 500mL x 12uds,0.1474567146,FORECAST,2025-11-01,-0.07781974611,0.3727331741
Bolívar,Agua,Agua con Gas 500mL x 6uds,0.5715573657,FORECAST,2025-11-01,0.1080249106,1.086456229
Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,0.9063315631,FORECAST,2025-11-01,-0.03331595572,1.845979085
Meta,Bebida de Té,Té Verde 300mL x 6uds,0.131683122,FORECAST,2025-11-01,-0.1388664954,0.4022327408
Antioquia,Gaseosa,Uva 600mL x 24uds,3.105758932,FORECAST,2025-11-01,0.2774150309,5.934102782
