REGION_CATEGORIA_PRODUCTO,MES,M3_VENDIDOS,AVG_PRECIO_LISTA,AVG_DESC_PORCENTAJE
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2023-12-01 00:00:00.000,0.072000,59860.17000000,7.250000000000
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2024-01-01 00:00:00.000,0.072000,62143.37000000,7.375000000000
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2024-02-01 00:00:00.000,0.090000,63056.67000000,6.900000000000
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2024-03-01 00:00:00.000,0.081000,64431.40000000,2.000000000000
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2024-04-01 00:00:00.000,0.081000,65640.46000000,12.444444444400
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2024-05-01 00:00:00.000,0.072000,66699.07000000,7.000000000000
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2024-06-01 00:00:00.000,0.081000,68982.15000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2024-07-01 00:00:00.000,0.045000,71187.47000000,9.000000000000
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2024-08-01 00:00:00.000,0.090000,73429.93000000,3.900000000000
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2024-09-01 00:00:00.000,0.063000,74805.75000000,2.285714285700
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2024-10-01 00:00:00.000,0.117000,77812.16000000,2.846153846200
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2024-11-01 00:00:00.000,0.045000,78845.10000000,1.600000000000
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2024-12-01 00:00:00.000,0.081000,81853.09000000,3.222222222200
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2025-01-01 00:00:00.000,0.072000,84518.78000000,6.125000000000
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2025-02-01 00:00:00.000,0.063000,87215.43000000,8.142857142900
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2025-03-01 00:00:00.000,0.090000,90085.52000000,8.800000000000
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2025-04-01 00:00:00.000,0.090000,92168.72000000,4.300000000000
Antioquia-Gaseosa-Zulianita Cola 1L x 6uds,2025-05-01 00:00:00.000,0.054000,93518.95000000,5.333333333300
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2023-06-01 00:00:00.000,0.030000,17323.24000000,3.500000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2023-07-01 00:00:00.000,0.018000,17603.32000000,10.000000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2023-08-01 00:00:00.000,0.021000,18286.77000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2023-09-01 00:00:00.000,0.024000,19085.92000000,5.750000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2023-10-01 00:00:00.000,0.021000,19906.79000000,11.857142857100
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2023-11-01 00:00:00.000,0.018000,20142.06000000,8.500000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2023-12-01 00:00:00.000,0.024000,20808.18000000,4.375000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2024-01-01 00:00:00.000,0.018000,21654.62000000,6.000000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2024-02-01 00:00:00.000,0.021000,22424.65000000,4.000000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2024-03-01 00:00:00.000,0.012000,23211.45000000,4.500000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2024-04-01 00:00:00.000,0.021000,24331.77000000,8.000000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2024-05-01 00:00:00.000,0.024000,25358.27000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2024-06-01 00:00:00.000,0.030000,25913.55000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2024-07-01 00:00:00.000,0.018000,26234.79000000,2.666666666700
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2024-08-01 00:00:00.000,0.027000,27005.31000000,6.444444444400
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2024-09-01 00:00:00.000,0.033000,27930.69000000,1.272727272700
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2024-10-01 00:00:00.000,0.030000,29012.57000000,3.200000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2024-11-01 00:00:00.000,0.021000,30301.63000000,2.000000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2024-12-01 00:00:00.000,0.039000,30763.14000000,4.230769230800
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2025-01-01 00:00:00.000,0.018000,31761.90000000,3.500000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2025-02-01 00:00:00.000,0.027000,32672.16000000,4.888888888900
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2025-03-01 00:00:00.000,0.027000,33322.88000000,1.555555555600
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2025-04-01 00:00:00.000,0.021000,34042.94000000,7.428571428600
Antioquia-Gaseosa-Zulianita Cola 250mL x 12uds,2025-05-01 00:00:00.000,0.021000,35221.34000000,5.142857142900
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2023-06-01 00:00:00.000,0.009000,8391.87000000,4.333333333300
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2023-07-01 00:00:00.000,0.019500,8678.90000000,5.384615384600
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2023-08-01 00:00:00.000,0.018000,9095.08000000,8.666666666700
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2023-09-01 00:00:00.000,0.016500,9463.64000000,4.454545454500
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2023-10-01 00:00:00.000,0.018000,9758.70000000,2.416666666700
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2023-11-01 00:00:00.000,0.013500,10109.84000000,4.000000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2023-12-01 00:00:00.000,0.010500,10256.82000000,1.857142857100
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2024-01-01 00:00:00.000,0.009000,10564.13000000,3.000000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2024-02-01 00:00:00.000,0.009000,10907.11000000,7.333333333300
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2024-03-01 00:00:00.000,0.007500,11129.74000000,3.600000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2024-04-01 00:00:00.000,0.013500,11684.61000000,9.333333333300
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2024-05-01 00:00:00.000,0.009000,12229.80000000,9.333333333300
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2024-06-01 00:00:00.000,0.009000,12412.09000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2024-07-01 00:00:00.000,0.013500,12760.64000000,2.555555555600
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2024-08-01 00:00:00.000,0.003000,13115.44000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2024-09-01 00:00:00.000,0.018000,13604.35000000,6.416666666700
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2024-10-01 00:00:00.000,0.013500,13914.30000000,6.666666666700
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2024-11-01 00:00:00.000,0.007500,14089.59000000,5.800000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2024-12-01 00:00:00.000,0.010500,14732.83000000,4.857142857100
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2025-01-01 00:00:00.000,0.007500,15299.64000000,11.400000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2025-02-01 00:00:00.000,0.006000,15842.90000000,3.500000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2025-03-01 00:00:00.000,0.012000,16323.74000000,3.500000000000
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2025-04-01 00:00:00.000,0.016500,16618.21000000,3.909090909100
Antioquia-Gaseosa-Zulianita Cola 250mL x 6uds,2025-05-01 00:00:00.000,0.010500,17309.78000000,7.428571428600
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2023-06-01 00:00:00.000,0.057600,39208.50000000,1.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2023-07-01 00:00:00.000,0.057600,40884.08000000,6.625000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2023-08-01 00:00:00.000,0.057600,42608.76000000,3.375000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2023-09-01 00:00:00.000,0.057600,43525.07000000,5.875000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2023-10-01 00:00:00.000,0.036000,44563.34000000,6.800000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2023-11-01 00:00:00.000,0.064800,45466.09000000,8.444444444400
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2023-12-01 00:00:00.000,0.028800,46288.24000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2024-01-01 00:00:00.000,0.057600,48478.64000000,2.125000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2024-02-01 00:00:00.000,0.072000,49229.62000000,2.600000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2024-03-01 00:00:00.000,0.050400,50877.49000000,19.714285714300
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2024-04-01 00:00:00.000,0.043200,52749.44000000,18.666666666700
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2024-05-01 00:00:00.000,0.072000,54622.98000000,5.600000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2024-06-01 00:00:00.000,0.043200,56072.24000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2024-07-01 00:00:00.000,0.072000,56858.47000000,4.500000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2024-08-01 00:00:00.000,0.093600,57438.84000000,6.461538461500
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2024-09-01 00:00:00.000,0.057600,60147.88000000,7.750000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2024-10-01 00:00:00.000,0.064800,62998.97000000,4.888888888900
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2024-11-01 00:00:00.000,0.086400,64832.11000000,4.750000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2024-12-01 00:00:00.000,0.036000,67980.13000000,4.400000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2025-01-01 00:00:00.000,0.057600,70416.26000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2025-02-01 00:00:00.000,0.050400,71372.40000000,2.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2025-03-01 00:00:00.000,0.043200,73613.93000000,4.666666666700
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2025-04-01 00:00:00.000,0.050400,77108.15000000,1.571428571400
Antioquia-Gaseosa-Zulianita Cola 600mL x 12uds,2025-05-01 00:00:00.000,0.057600,78419.19000000,1.375000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2023-06-01 00:00:00.000,0.036000,19314.17000000,7.500000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2023-07-01 00:00:00.000,0.028800,20090.57000000,5.125000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2023-08-01 00:00:00.000,0.028800,20700.62000000,7.500000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2023-09-01 00:00:00.000,0.025200,20945.14000000,6.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2023-10-01 00:00:00.000,0.021600,21433.61000000,1.833333333300
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2023-11-01 00:00:00.000,0.014400,22039.74000000,3.250000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2023-12-01 00:00:00.000,0.032400,22714.60000000,8.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2024-01-01 00:00:00.000,0.032400,23498.77000000,1.444444444400
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2024-02-01 00:00:00.000,0.039600,24664.89000000,5.363636363600
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2024-03-01 00:00:00.000,0.021600,25206.76000000,7.666666666700
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2024-04-01 00:00:00.000,0.014400,26293.97000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2024-05-01 00:00:00.000,0.010800,27302.33000000,9.333333333300
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2024-06-01 00:00:00.000,0.010800,28466.23000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2024-07-01 00:00:00.000,0.046800,29518.12000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2024-08-01 00:00:00.000,0.043200,30502.49000000,4.833333333300
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2024-09-01 00:00:00.000,0.028800,31692.48000000,9.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2024-10-01 00:00:00.000,0.043200,32043.19000000,7.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2024-11-01 00:00:00.000,0.025200,33603.14000000,5.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2024-12-01 00:00:00.000,0.018000,34982.43000000,8.600000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2025-01-01 00:00:00.000,0.025200,36341.71000000,2.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2025-02-01 00:00:00.000,0.039600,36953.00000000,0.636363636400
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2025-03-01 00:00:00.000,0.043200,38238.57000000,4.916666666700
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2025-04-01 00:00:00.000,0.032400,38846.98000000,0.000000000000
Antioquia-Gaseosa-Zulianita Cola 600mL x 6uds,2025-05-01 00:00:00.000,0.021600,39284.51000000,4.500000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2023-06-01 00:00:00.000,0.108000,89095.41000000,1.333333333300
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2023-07-01 00:00:00.000,0.252000,92125.42000000,7.857142857100
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2023-08-01 00:00:00.000,0.180000,93141.51000000,9.600000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2023-09-01 00:00:00.000,0.162000,95160.12000000,5.444444444400
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2023-10-01 00:00:00.000,0.198000,99323.45000000,3.454545454500
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2023-11-01 00:00:00.000,0.054000,101895.80000000,7.666666666700
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2023-12-01 00:00:00.000,0.090000,105609.05000000,7.200000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2024-01-01 00:00:00.000,0.198000,108963.73000000,5.636363636400
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2024-02-01 00:00:00.000,0.162000,113912.83000000,4.888888888900
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2024-03-01 00:00:00.000,0.162000,117083.14000000,3.111111111100
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2024-04-01 00:00:00.000,0.216000,120431.99000000,9.333333333300
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2024-05-01 00:00:00.000,0.108000,122930.05000000,0.000000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2024-06-01 00:00:00.000,0.072000,127858.24000000,0.000000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2024-07-01 00:00:00.000,0.216000,129575.16000000,2.416666666700
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2024-08-01 00:00:00.000,0.126000,133677.25000000,7.428571428600
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2024-09-01 00:00:00.000,0.270000,138167.34000000,2.933333333300
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2024-10-01 00:00:00.000,0.162000,144195.84000000,4.111111111100
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2024-11-01 00:00:00.000,0.144000,148052.40000000,10.125000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2024-12-01 00:00:00.000,0.090000,154666.75000000,5.400000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2025-01-01 00:00:00.000,0.108000,161667.92000000,0.000000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2025-02-01 00:00:00.000,0.036000,163795.18000000,13.500000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2025-03-01 00:00:00.000,0.198000,170113.13000000,5.636363636400
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2025-04-01 00:00:00.000,0.108000,177941.43000000,3.333333333300
Antioquia-Gaseosa-Zulianita Limón 1L x 12uds,2025-05-01 00:00:00.000,0.234000,184543.31000000,4.769230769200
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2023-06-01 00:00:00.000,0.090000,50240.57000000,0.800000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2023-07-01 00:00:00.000,0.072000,52689.78000000,3.000000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2023-08-01 00:00:00.000,0.072000,55174.30000000,12.750000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2023-09-01 00:00:00.000,0.108000,56218.72000000,4.416666666700
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2023-10-01 00:00:00.000,0.054000,57175.23000000,6.500000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2023-11-01 00:00:00.000,0.117000,59321.58000000,8.000000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2023-12-01 00:00:00.000,0.099000,61644.21000000,4.545454545500
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2024-01-01 00:00:00.000,0.063000,64599.92000000,9.285714285700
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2024-02-01 00:00:00.000,0.081000,67815.14000000,5.111111111100
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2024-03-01 00:00:00.000,0.081000,68581.13000000,7.111111111100
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2024-04-01 00:00:00.000,0.063000,71793.57000000,4.000000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2024-05-01 00:00:00.000,0.090000,73145.86000000,0.000000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2024-06-01 00:00:00.000,0.045000,76617.91000000,0.000000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2024-07-01 00:00:00.000,0.081000,79668.36000000,0.000000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2024-08-01 00:00:00.000,0.063000,83595.63000000,6.857142857100
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2024-09-01 00:00:00.000,0.108000,87391.94000000,1.333333333300
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2024-10-01 00:00:00.000,0.063000,90744.18000000,3.285714285700
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2024-11-01 00:00:00.000,0.054000,94869.97000000,0.000000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2024-12-01 00:00:00.000,0.108000,96825.10000000,0.000000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2025-01-01 00:00:00.000,0.126000,98055.92000000,9.428571428600
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2025-02-01 00:00:00.000,0.054000,99460.22000000,7.166666666700
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2025-03-01 00:00:00.000,0.027000,101990.24000000,0.000000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2025-04-01 00:00:00.000,0.054000,106963.70000000,4.500000000000
Antioquia-Gaseosa-Zulianita Limón 1L x 6uds,2025-05-01 00:00:00.000,0.090000,110143.01000000,4.700000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2023-06-01 00:00:00.000,0.015000,16962.08000000,3.000000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2023-07-01 00:00:00.000,0.021000,17244.98000000,2.285714285700
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2023-08-01 00:00:00.000,0.021000,17956.25000000,8.714285714300
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2023-09-01 00:00:00.000,0.033000,18772.48000000,4.454545454500
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2023-10-01 00:00:00.000,0.024000,18982.25000000,7.125000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2023-11-01 00:00:00.000,0.036000,19378.58000000,4.666666666700
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2023-12-01 00:00:00.000,0.024000,20124.52000000,8.500000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2024-01-01 00:00:00.000,0.021000,20387.81000000,7.571428571400
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2024-02-01 00:00:00.000,0.024000,20885.37000000,5.125000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2024-03-01 00:00:00.000,0.033000,21567.81000000,1.636363636400
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2024-04-01 00:00:00.000,0.024000,22003.58000000,7.000000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2024-05-01 00:00:00.000,0.018000,22728.74000000,4.666666666700
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2024-06-01 00:00:00.000,0.021000,23163.68000000,0.000000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2024-07-01 00:00:00.000,0.018000,23436.12000000,2.666666666700
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2024-08-01 00:00:00.000,0.018000,23899.73000000,0.000000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2024-09-01 00:00:00.000,0.012000,24504.85000000,5.500000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2024-10-01 00:00:00.000,0.030000,25662.62000000,4.400000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2024-11-01 00:00:00.000,0.015000,26486.76000000,5.400000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2024-12-01 00:00:00.000,0.036000,27536.34000000,4.666666666700
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2025-01-01 00:00:00.000,0.018000,28166.15000000,9.166666666700
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2025-02-01 00:00:00.000,0.033000,29259.32000000,6.363636363600
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2025-03-01 00:00:00.000,0.012000,29643.07000000,7.000000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2025-04-01 00:00:00.000,0.039000,30534.78000000,4.692307692300
Antioquia-Gaseosa-Zulianita Limón 250mL x 12uds,2025-05-01 00:00:00.000,0.021000,31059.18000000,2.285714285700
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2023-06-01 00:00:00.000,0.015000,7840.88000000,2.600000000000
Antioquia-Gaseosa-Zulianita Limón 250mL x 6uds,2023-07-01 00:00:00.000,0.012000,8116.28000000,8.500000000000
