MES,NOMBRE_REGION,CATEGORIA,NOMBRE_PRODUCTO,REGION_CATEGORIA_PRODUCTO,TICKETS,CANTIDAD,PRECIO_PROMEDIO,VENTAS_TOTALES,VENTAS_BRUTAS,DESCUENTOS,DESC_PORCENTAJE,COSTOS,GANANCIA_BRUTA,MARGEN_GANANCIA_BRUTA_PORCENTAJE,M3_VENDIDOS
2023-08-01,Boyacá,Jugo,Jugo Naranja 2000mL x 24uds,Boyacá-Jugo-Jugo Naranja 2000mL x 24uds,6,94,206663.84000000,18806409.44000000,19426400.96,619991.52000000,3.191489361700,10435786.00,8370623.44000000,44.509418274200,4.512000000000
2023-08-01,Boyacá,Bebida de Té,Té Negro 500mL x 6uds,Boyacá-Bebida de Té-Té Negro 500mL x 6uds,1,6,19176.98000000,115061.88000000,115061.88,0.00000000,0.000000000000,58062.18,56999.70000000,49.538300608300,0.018000000000
2023-08-01,Boyacá,Bebida de Té,Té Verde 500mL x 12uds,Boyacá-Bebida de Té-Té Verde 500mL x 12uds,2,30,38436.54000000,1068535.81200000,1153096.20,84560.38800000,7.333333333300,563743.50,504792.31200000,47.241496853100,0.180000000000
2023-08-01,Boyacá,Jugo,Jugo Manzana 2000mL x 24uds,Boyacá-Jugo-Jugo Manzana 2000mL x 24uds,2,29,202115.35000000,5509664.44100000,5861345.15,351680.70900000,6.000000000000,3200979.11,2308685.33100000,41.902467123400,1.392000000000
2023-08-01,Boyacá,Agua,Agua con Gas 5L x 1uds,Boyacá-Agua-Agua con Gas 5L x 1uds,1,5,13615.79000000,61271.05500000,68078.95,6807.89500000,10.000000000000,26825.20,34445.85500000,56.218805111200,0.025000000000
2023-08-01,Boyacá,Gaseosa,Uva 600mL x 24uds,Boyacá-Gaseosa-Uva 600mL x 24uds,1,1,54022.79000000,54022.79000000,54022.79,0.00000000,0.000000000000,27121.08,26901.71000000,49.796965317800,0.014400000000
2023-08-01,Boyacá,Gaseosa,Cola 600mL x 24uds,Boyacá-Gaseosa-Cola 600mL x 24uds,2,29,54483.85000000,1552789.72500000,1580031.65,27241.92500000,1.724137931000,799116.75,753672.97500000,48.536705444800,0.417600000000
2023-08-01,Boyacá,Bebida de Té,Té Verde 300mL x 6uds,Boyacá-Bebida de Té-Té Verde 300mL x 6uds,1,9,11447.41000000,103026.69000000,103026.69,0.00000000,0.000000000000,51145.92,51880.77000000,50.356630888600,0.016200000000
2023-08-01,Boyacá,Bebida Energética,Power Up 500mL x 6uds,Boyacá-Bebida Energética-Power Up 500mL x 6uds,1,4,31817.56000000,127270.24000000,127270.24,0.00000000,0.000000000000,57328.40,69941.84000000,54.955376842200,0.012000000000
2023-08-01,Boyacá,Jugo,Jugo Lima 1000mL x 6uds,Boyacá-Jugo-Jugo Lima 1000mL x 6uds,1,21,25048.02000000,494447.91480000,526008.42,31560.50520000,6.000000000000,292779.90,201668.01480000,40.786503242000,0.126000000000
2023-08-01,Boyacá,Agua,Agua Sin Gas 1L x 6uds,Boyacá-Agua-Agua Sin Gas 1L x 6uds,5,86,15822.65800000,1286184.62640000,1360809.71,74625.08360000,5.483873538800,543343.22,742841.40640000,57.755425710500,0.516000000000
2023-08-01,Cundinamarca,Agua,Agua con Gas 500mL x 6uds,Cundinamarca-Agua-Agua con Gas 500mL x 6uds,43,565,8135.77000000,4229786.82300000,4596710.05,366923.22700000,7.982300885000,1737550.15,2492236.67300000,58.921094071400,1.695000000000
2023-08-01,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,48,663,202115.35000000,123937132.62000000,134002477.05,10065344.43000000,7.511312217200,73181005.17,50756127.45000000,40.953123875800,31.824000000000
2023-08-01,Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,Cundinamarca-Bebida de Té-Té Verde 300mL x 6uds,38,510,11447.41000000,5470717.23900000,5838179.10,367461.86100000,6.294117647100,2898268.80,2572448.43900000,47.022142191200,0.918000000000
2023-08-01,Cundinamarca,Agua,Agua Sin Gas 1L x 1uds,Cundinamarca-Agua-Agua Sin Gas 1L x 1uds,32,436,2652.76000000,1093759.47560000,1156603.36,62843.88440000,5.433486238500,459966.92,633792.55560000,57.946245928700,0.436000000000
2023-08-01,Cundinamarca,Gaseosa,Uva 600mL x 24uds,Cundinamarca-Gaseosa-Uva 600mL x 24uds,36,426,54022.79000000,20520556.78150000,23013708.54,2493151.75850000,10.833333333300,11553580.08,8966976.70150000,43.697531197500,6.134400000000
2023-08-01,Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,Cundinamarca-Bebida de Té-Té Verde 500mL x 12uds,44,539,38436.54000000,18426092.91060000,20717295.06,2291202.14940000,11.059369202200,10128591.55,8297501.36060000,45.031257580500,3.234000000000
2023-08-01,Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,Cundinamarca-Bebida Energética-Power Up 500mL x 6uds,38,443,31817.56000000,13128879.78280000,14095179.08,966299.29720000,6.855530474000,6349120.30,6779759.48280000,51.640045418700,1.329000000000
2023-08-01,Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,Cundinamarca-Bebida de Té-Té Negro 500mL x 6uds,53,607,19176.98000000,10511478.04740000,11640426.86,1128948.81260000,9.698517298200,5873957.21,4637520.83740000,44.118636946100,1.821000000000
2023-08-01,Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,Cundinamarca-Jugo-Jugo Lima 1000mL x 6uds,39,491,25048.02000000,11107794.94920000,12298577.82,1190782.87080000,9.682281059100,6845472.90,4262322.04920000,38.372350846300,2.946000000000
2023-08-01,Cundinamarca,Agua,Agua con Gas 5L x 1uds,Cundinamarca-Agua-Agua con Gas 5L x 1uds,57,776,13615.79000000,9594230.26560000,10565853.04,971622.77440000,9.195876288700,4163271.04,5430959.22560000,56.606513240300,3.880000000000
2023-08-01,Cundinamarca,Agua,Agua Sin Gas 1L x 6uds,Cundinamarca-Agua-Agua Sin Gas 1L x 6uds,74,856,15831.46837838,12792686.10890000,13549961.09,757274.98110000,5.588761296600,5398976.52,7393709.58890000,57.796380884800,5.136000000000
2023-08-01,Cundinamarca,Gaseosa,Cola 600mL x 24uds,Cundinamarca-Gaseosa-Cola 600mL x 24uds,55,709,54483.85000000,35068530.05250000,38629049.65,3560519.59750000,9.217207334300,19537026.75,15531503.30250000,44.289005781700,10.209600000000
2023-08-01,Cundinamarca,Jugo,Jugo Naranja 2000mL x 24uds,Cundinamarca-Jugo-Jugo Naranja 2000mL x 24uds,39,482,206663.84000000,93513320.96160000,99611970.88,6098649.91840000,6.122406639000,53511158.00,40002162.96160000,42.776967548900,23.136000000000
2023-08-01,Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,Cundinamarca-Jugo-Jugo Lima 2000mL x 12uds,51,569,100501.42000000,52752190.34380000,57185307.98,4433117.63620000,7.752196836600,31806309.09,20945881.25380000,39.706183036700,13.656000000000
2023-08-01,Meta,Bebida de Té,Té Verde 300mL x 6uds,Meta-Bebida de Té-Té Verde 300mL x 6uds,6,102,11447.41000000,1090365.80250000,1167635.82,77270.01750000,6.617647058800,579653.76,510712.04250000,46.838596857000,0.183600000000
2023-08-01,Meta,Bebida de Té,Té Verde 500mL x 12uds,Meta-Bebida de Té-Té Verde 500mL x 12uds,3,18,38436.54000000,657264.83400000,691857.72,34592.88600000,5.000000000000,338246.10,319018.73400000,48.537319737400,0.108000000000
2023-08-01,Meta,Gaseosa,Uva 600mL x 24uds,Meta-Gaseosa-Uva 600mL x 24uds,3,42,54022.79000000,1904303.34750000,2268957.18,364653.83250000,16.071428571400,1139085.36,765217.98750000,40.183618251000,0.604800000000
2023-08-01,Meta,Agua,Agua Sin Gas 1L x 6uds,Meta-Agua-Agua Sin Gas 1L x 6uds,7,73,15840.12142857,1072009.46240000,1157274.80,85265.33760000,7.367769314600,457347.81,614661.65240000,57.337334600000,0.438000000000
2023-08-01,Meta,Jugo,Jugo Lima 2000mL x 12uds,Meta-Jugo-Jugo Lima 2000mL x 12uds,7,84,100501.42000000,8181820.60220000,8442119.28,260298.67780000,3.083333333300,4695483.24,3486337.36220000,42.610777377100,2.016000000000
2023-08-01,Meta,Jugo,Jugo Manzana 2000mL x 24uds,Meta-Jugo-Jugo Manzana 2000mL x 24uds,4,72,202115.35000000,14552305.20000000,14552305.20,0.00000000,0.000000000000,7947258.48,6605046.72000000,45.388319096000,3.456000000000
2023-08-01,Meta,Bebida de Té,Té Negro 500mL x 6uds,Meta-Bebida de Té-Té Negro 500mL x 6uds,2,10,19176.98000000,174894.05760000,191769.80,16875.74240000,8.800000000000,96770.30,78123.75760000,44.669189263500,0.030000000000
2023-08-01,Meta,Agua,Agua con Gas 5L x 1uds,Meta-Agua-Agua con Gas 5L x 1uds,3,16,13615.79000000,205598.42900000,217852.64,12254.21100000,5.625000000000,85840.64,119757.78900000,58.248396927200,0.080000000000
2023-08-01,Meta,Jugo,Jugo Naranja 2000mL x 24uds,Meta-Jugo-Jugo Naranja 2000mL x 24uds,3,29,206663.84000000,5931252.20800000,5993251.36,61999.15200000,1.034482758600,3219551.00,2711701.20800000,45.718865307100,1.392000000000
2023-08-01,Meta,Bebida Energética,Power Up 500mL x 6uds,Meta-Bebida Energética-Power Up 500mL x 6uds,3,33,31817.56000000,951026.86840000,1049979.48,98952.61160000,9.424242424200,472959.30,478067.56840000,50.268565934900,0.099000000000
2023-08-01,Meta,Agua,Agua Sin Gas 1L x 1uds,Meta-Agua-Agua Sin Gas 1L x 1uds,1,14,2652.76000000,37138.64000000,37138.64,0.00000000,0.000000000000,14769.58,22369.06000000,60.231230869000,0.014000000000
2023-08-01,Meta,Gaseosa,Cola 600mL x 24uds,Meta-Gaseosa-Cola 600mL x 24uds,7,92,54483.85000000,4584271.13900000,5012514.20,428243.06100000,8.543478260900,2535129.00,2049142.13900000,44.699409717900,1.324800000000
2023-08-01,Meta,Agua,Agua con Gas 500mL x 6uds,Meta-Agua-Agua con Gas 500mL x 6uds,4,44,8135.77000000,306474.45590000,357973.88,51499.42410000,14.386363636400,135313.64,171160.81590000,55.848313817000,0.132000000000
2023-08-01,Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,Norte de Santander-Jugo-Jugo Naranja 2000mL x 24uds,5,47,206663.84000000,8454617.69440000,9713200.48,1258582.78560000,12.957446808500,5217893.00,3236724.69440000,38.283513358000,2.256000000000
2023-08-01,Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,Norte de Santander-Jugo-Jugo Lima 2000mL x 12uds,7,90,100501.42000000,7970767.62020000,9045127.80,1074360.17980000,11.877777777800,5030874.90,2939892.72020000,36.883432817100,2.160000000000
2023-08-01,Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,Norte de Santander-Jugo-Jugo Lima 1000mL x 6uds,16,211,25048.02000000,4842283.22640000,5285132.22,442848.99360000,8.379146919400,2941740.90,1900542.32640000,39.248888128600,1.266000000000
2023-08-01,Norte de Santander,Agua,Agua con Gas 5L x 1uds,Norte de Santander-Agua-Agua con Gas 5L x 1uds,11,113,13615.79000000,1285466.73390000,1538584.27,253117.53610000,16.451327433600,606249.52,679217.21390000,52.838179004400,0.565000000000
2023-08-01,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds,Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,18,228,202115.35000000,42421990.81150000,46082299.80,3660308.98850000,7.942982456100,25166318.52,17255672.29150000,40.676243527000,10.944000000000
2023-08-01,Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,Norte de Santander-Agua-Agua Sin Gas 1L x 1uds,11,139,2652.76000000,341304.10160000,368733.64,27429.53840000,7.438848920900,146640.83,194663.27160000,57.035139832000,0.139000000000
2023-08-01,Norte de Santander,Gaseosa,Cola 600mL x 24uds,Norte de Santander-Gaseosa-Cola 600mL x 24uds,8,65,54483.85000000,3108303.64250000,3541450.25,433146.60750000,12.230769230800,1791123.75,1317179.89250000,42.376165394200,0.936000000000
2023-08-01,Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,Norte de Santander-Agua-Agua Sin Gas 1L x 6uds,13,191,15844.59923077,2681667.07000000,3025652.38,343985.31000000,11.368963344000,1200692.67,1480974.40000000,55.225886038100,1.146000000000
2023-08-01,Norte de Santander,Bebida de Té,Té Verde 500mL x 12uds,Norte de Santander-Bebida de Té-Té Verde 500mL x 12uds,10,124,38436.54000000,3987791.02500000,4766130.96,778339.93500000,16.330645161300,2330139.80,1657651.22500000,41.568156771700,0.744000000000
2023-08-01,Norte de Santander,Bebida de Té,Té Verde 300mL x 6uds,Norte de Santander-Bebida de Té-Té Verde 300mL x 6uds,5,71,11447.41000000,735953.98890000,812766.11,76812.12110000,9.450704225400,403484.48,332469.50890000,45.175311760600,0.127800000000
2023-08-01,Norte de Santander,Gaseosa,Uva 600mL x 24uds,Norte de Santander-Gaseosa-Uva 600mL x 24uds,5,62,54022.79000000,2847541.26090000,3349412.98,501871.71910000,14.983870967700,1681506.96,1166034.30090000,40.948811415300,0.892800000000
2023-08-01,Norte de Santander,Agua,Agua con Gas 500mL x 6uds,Norte de Santander-Agua-Agua con Gas 500mL x 6uds,6,93,8135.77000000,684787.76090000,756626.61,71838.84910000,9.494623655900,286003.83,398783.93090000,58.234675569500,0.279000000000
2023-08-01,Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,Norte de Santander-Bebida de Té-Té Negro 500mL x 6uds,8,85,19176.98000000,1485448.87080000,1630043.30,144594.42920000,8.870588235300,822547.55,662901.32080000,44.626330386100,0.255000000000
2023-08-01,Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,Norte de Santander-Bebida Energética-Power Up 500mL x 6uds,5,82,31817.56000000,2342408.76720000,2609039.92,266631.15280000,10.219512195100,1175232.20,1167176.56720000,49.828048099200,0.246000000000
2023-08-01,Santander,Jugo,Jugo Lima 2000mL x 12uds,Santander-Jugo-Jugo Lima 2000mL x 12uds,9,100,100501.42000000,9436078.32380000,10050142.00,614063.67620000,6.110000000000,5589861.00,3846217.32380000,40.760760898900,2.400000000000
2023-08-01,Santander,Agua,Agua Sin Gas 1L x 1uds,Santander-Agua-Agua Sin Gas 1L x 1uds,11,153,2652.76000000,341410.21200000,405872.28,64462.06800000,15.882352941200,161410.41,179999.80200000,52.722442291800,0.153000000000
2023-08-01,Santander,Bebida de Té,Té Negro 500mL x 6uds,Santander-Bebida de Té-Té Negro 500mL x 6uds,10,133,19176.98000000,2173327.14340000,2550538.34,377211.19660000,14.789473684200,1287044.99,886282.15340000,40.779969830700,0.399000000000
2023-08-01,Santander,Bebida de Té,Té Verde 300mL x 6uds,Santander-Bebida de Té-Té Verde 300mL x 6uds,8,84,11447.41000000,915907.27410000,961582.44,45675.16590000,4.750000000000,477361.92,438545.35410000,47.880977310800,0.151200000000
2023-08-01,Santander,Gaseosa,Cola 600mL x 24uds,Santander-Gaseosa-Cola 600mL x 24uds,7,92,54483.85000000,4936236.81000000,5012514.20,76277.39000000,1.521739130400,2535129.00,2401107.81000000,48.642476089000,1.324800000000
2023-08-01,Santander,Agua,Agua con Gas 5L x 1uds,Santander-Agua-Agua con Gas 5L x 1uds,9,106,13615.79000000,1135284.57020000,1443273.74,307989.16980000,21.339622641500,568694.24,566590.33020000,49.907339980900,0.530000000000
2023-08-01,Santander,Bebida de Té,Té Verde 500mL x 12uds,Santander-Bebida de Té-Té Verde 500mL x 12uds,8,78,38436.54000000,2820473.30520000,2998050.12,177576.81480000,5.923076923100,1465733.10,1354740.20520000,48.032371116700,0.468000000000
2023-08-01,Santander,Jugo,Jugo Naranja 2000mL x 24uds,Santander-Jugo-Jugo Naranja 2000mL x 24uds,9,96,206663.84000000,19000673.44960000,19839728.64,839055.19040000,4.229166666700,10657824.00,8342849.44960000,43.908177632400,4.608000000000
2023-08-01,Santander,Bebida Energética,Power Up 500mL x 6uds,Santander-Bebida Energética-Power Up 500mL x 6uds,6,38,31817.56000000,1058252.04560000,1209067.28,150815.23440000,12.473684210500,544619.80,513632.24560000,48.535908599100,0.114000000000
2023-08-01,Santander,Jugo,Jugo Manzana 2000mL x 24uds,Santander-Jugo-Jugo Manzana 2000mL x 24uds,6,86,202115.35000000,16939287.48350000,17381920.10,442632.61650000,2.546511627900,9492558.74,7446728.74350000,43.961286746900,4.128000000000
2023-08-01,Santander,Jugo,Jugo Lima 1000mL x 6uds,Santander-Jugo-Jugo Lima 1000mL x 6uds,7,59,25048.02000000,1457293.80360000,1477833.18,20539.37640000,1.389830508500,822572.10,634721.70360000,43.554820725400,0.354000000000
2023-08-01,Santander,Agua,Agua con Gas 500mL x 6uds,Santander-Agua-Agua con Gas 500mL x 6uds,9,122,8135.77000000,903395.90080000,992563.94,89168.03920000,8.983606557400,375187.82,528208.08080000,58.469169533800,0.366000000000
2023-08-01,Santander,Gaseosa,Uva 600mL x 24uds,Santander-Gaseosa-Uva 600mL x 24uds,4,42,54022.79000000,2109589.94950000,2268957.18,159367.23050000,7.023809523800,1139085.36,970504.58950000,46.004418523600,0.604800000000
2023-08-01,Santander,Agua,Agua Sin Gas 1L x 6uds,Santander-Agua-Agua Sin Gas 1L x 6uds,20,237,15817.56450000,3563146.37040000,3749888.45,186742.07960000,4.979936925900,1497797.89,2065348.48040000,57.964177322500,1.422000000000
2023-08-01,Tolima,Bebida de Té,Té Verde 300mL x 6uds,Tolima-Bebida de Té-Té Verde 300mL x 6uds,2,22,11447.41000000,184074.35280000,251843.02,67768.66720000,26.909090909100,125023.36,59050.99280000,32.079967633600,0.039600000000
2023-08-01,Tolima,Gaseosa,Cola 600mL x 24uds,Tolima-Gaseosa-Cola 600mL x 24uds,6,74,54483.85000000,3714164.05450000,4031804.90,317640.84550000,7.878378378400,2039125.50,1675038.55450000,45.098669038900,1.065600000000
2023-08-01,Tolima,Jugo,Jugo Lima 2000mL x 12uds,Tolima-Jugo-Jugo Lima 2000mL x 12uds,8,86,100501.42000000,6960728.34920000,8643122.12,1682393.77080000,19.465116279100,4807280.46,2153447.88920000,30.937105733300,2.064000000000
2023-08-01,Tolima,Bebida Energética,Power Up 500mL x 6uds,Tolima-Bebida Energética-Power Up 500mL x 6uds,3,34,31817.56000000,915709.37680000,1081797.04,166087.66320000,15.352941176500,487291.40,428417.97680000,46.785365275700,0.102000000000
2023-08-01,Tolima,Bebida de Té,Té Verde 500mL x 12uds,Tolima-Bebida de Té-Té Verde 500mL x 12uds,6,78,38436.54000000,2834310.45960000,2998050.12,163739.66040000,5.461538461500,1465733.10,1368577.35960000,48.286078011100,0.468000000000
2023-08-01,Tolima,Bebida de Té,Té Negro 500mL x 6uds,Tolima-Bebida de Té-Té Negro 500mL x 6uds,3,15,19176.98000000,235301.54460000,287654.70,52353.15540000,18.200000000000,145155.45,90146.09460000,38.310880939300,0.045000000000
2023-08-01,Tolima,Gaseosa,Uva 600mL x 24uds,Tolima-Gaseosa-Uva 600mL x 24uds,5,59,54022.79000000,2577967.53880000,3187344.61,609377.07120000,19.118644067800,1600143.72,977823.81880000,37.930028368600,0.849600000000
2023-08-01,Tolima,Jugo,Jugo Manzana 2000mL x 24uds,Tolima-Jugo-Jugo Manzana 2000mL x 24uds,10,138,202115.35000000,24837955.36150000,27891918.30,3053962.93850000,10.949275362300,15232245.42,9605709.94150000,38.673513184500,6.624000000000
2023-08-01,Tolima,Jugo,Jugo Naranja 2000mL x 24uds,Tolima-Jugo-Jugo Naranja 2000mL x 24uds,5,67,206663.84000000,12048501.87200000,13846477.28,1797975.40800000,12.985074626900,7438273.00,4610228.87200000,38.263917962400,3.216000000000
2023-08-01,Tolima,Jugo,Jugo Lima 1000mL x 6uds,Tolima-Jugo-Jugo Lima 1000mL x 6uds,5,79,25048.02000000,1763631.08820000,1978793.58,215162.49180000,10.873417721500,1101410.10,662220.98820000,37.548725049700,0.474000000000
2023-08-01,Tolima,Agua,Agua con Gas 500mL x 6uds,Tolima-Agua-Agua con Gas 500mL x 6uds,3,52,8135.77000000,397839.15300000,423060.04,25220.88700000,5.961538461500,159916.12,237923.03300000,59.803825542500,0.156000000000
2023-08-01,Tolima,Agua,Agua con Gas 5L x 1uds,Tolima-Agua-Agua con Gas 5L x 1uds,6,46,13615.79000000,622241.60300000,626326.34,4084.73700000,0.652173913000,246791.84,375449.76300000,60.338261085400,0.230000000000
2023-08-01,Tolima,Agua,Agua Sin Gas 1L x 6uds,Tolima-Agua-Agua Sin Gas 1L x 6uds,12,151,15815.86666667,2179087.48170000,2387448.82,208361.33830000,8.727363558700,957357.07,1221730.41170000,56.066147961500,0.906000000000
2023-08-01,Valle del Cauca,Gaseosa,Cola 600mL x 24uds,Valle del Cauca-Gaseosa-Cola 600mL x 24uds,26,321,54483.85000000,16642636.82100000,17489315.85,846679.02900000,4.841121495300,8845395.75,7797241.07100000,46.850995757800,4.622400000000
2023-08-01,Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,Valle del Cauca-Jugo-Jugo Lima 2000mL x 12uds,30,387,100501.42000000,35795590.76140000,38894049.54,3098458.77860000,7.966408268700,21632762.07,14162828.69140000,39.565847050300,9.288000000000
2023-08-01,Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,Valle del Cauca-Jugo-Jugo Manzana 2000mL x 24uds,28,333,202115.35000000,57958597.76600000,67304411.55,9345813.78400000,13.885885885900,36756070.47,21202527.29600000,36.582195072400,15.984000000000
2023-08-01,Valle del Cauca,Gaseosa,Uva 600mL x 24uds,Valle del Cauca-Gaseosa-Uva 600mL x 24uds,34,358,54022.79000000,17021500.67320000,19340158.82,2318658.14680000,11.988826815600,9709346.64,7312154.03320000,42.958339417800,5.155200000000
2023-08-01,Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,Valle del Cauca-Bebida Energética-Power Up 500mL x 6uds,11,171,31817.56000000,5159535.52960000,5440802.76,281267.23040000,5.169590643300,2450789.10,2708746.42960000,52.499811544300,0.513000000000
2023-08-01,Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,Valle del Cauca-Agua-Agua Sin Gas 1L x 6uds,67,748,15830.56432836,10817135.33640000,11840828.79,1023693.45360000,8.645454399800,4717009.76,6100125.57640000,56.393170527100,4.488000000000
