REGION_CATEGORIA_PRODUCTO,MES,M3_PRODUCTO,ORIGEN,LOWER_BOUND,UPPER_BOUND,REGION,CATEGORIA,PRODUCTO
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2025-10-01 00:00:00.000,10.51282692,FORECAST 2,10.408887696,10.616766143,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2025-11-01 00:00:00.000,10.535762787,FORECAST 1,10.431823563,10.639702011,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2025-11-01 00:00:00.000,10.51282692,FORECAST 2,10.408887696,10.616766143,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2025-12-01 00:00:00.000,14.013860703,FORECAST 1,13.909921479,14.117799926,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2025-12-01 00:00:00.000,10.51282692,FORECAST 2,10.408887696,10.616766143,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2026-01-01 00:00:00.000,13.34666729,FORECAST 1,13.242728066,13.450606513,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2026-01-01 00:00:00.000,13.585371971,FORECAST 2,13.481432747,13.689311195,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2026-02-01 00:00:00.000,14.388712883,FORECAST 1,14.284773659,14.492652107,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2026-02-01 00:00:00.000,14.16207695,FORECAST 2,14.058137726,14.266016174,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2026-03-01 00:00:00.000,14.536067009,FORECAST 1,14.432127785,14.640006233,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2026-03-01 00:00:00.000,14.16207695,FORECAST 2,14.058137726,14.266016174,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2026-04-01 00:00:00.000,14.486413956,FORECAST 1,14.382474732,14.590353179,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2026-04-01 00:00:00.000,14.121492386,FORECAST 2,14.017553162,14.22543161,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2026-05-01 00:00:00.000,14.460015297,FORECAST 1,14.356076073,14.563954521,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua Sin Gas 5L x 12uds,2026-05-01 00:00:00.000,14.457177162,FORECAST 2,14.353237938,14.561116386,Boyacá,Agua,Agua Sin Gas 5L x 12uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2023-01-01 00:00:00.000,0.132,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2023-02-01 00:00:00.000,0.327,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2023-04-01 00:00:00.000,0.699,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2023-06-01 00:00:00.000,0.849,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2023-07-01 00:00:00.000,0.786,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2023-08-01 00:00:00.000,0.393,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2023-09-01 00:00:00.000,0.813,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2023-10-01 00:00:00.000,0.522,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2023-11-01 00:00:00.000,0.726,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2023-12-01 00:00:00.000,0.834,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2024-01-01 00:00:00.000,0.144,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2024-02-01 00:00:00.000,0.108,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2024-03-01 00:00:00.000,0.36,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2024-04-01 00:00:00.000,0.144,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2024-05-01 00:00:00.000,0.39,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2024-07-01 00:00:00.000,0.264,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2024-10-01 00:00:00.000,0.912,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2024-11-01 00:00:00.000,0.309,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2024-12-01 00:00:00.000,0.723,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-03-01 00:00:00.000,0.642,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-05-01 00:00:00.000,0.48,ACTUAL,,,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-06-01 00:00:00.000,1.184990363,FORECAST 1,1.058342298,1.312514784,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-06-01 00:00:00.000,-0.3802261964,FORECAST 2,-0.5068742617,-0.2527017759,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-07-01 00:00:00.000,1.43777926,FORECAST 1,1.305114068,1.569207769,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-07-01 00:00:00.000,-0.1274372993,FORECAST 2,-0.2601024921,0.003991209666,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-08-01 00:00:00.000,1.518914638,FORECAST 1,1.376795594,1.6584332,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-08-01 00:00:00.000,-0.02992921885,FORECAST 2,-0.1720482644,0.1095893416,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-09-01 00:00:00.000,1.846083567,FORECAST 1,1.699254086,1.983714665,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-09-01 00:00:00.000,0.2972397097,FORECAST 2,0.1504102275,0.4348708065,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-10-01 00:00:00.000,2.066553392,FORECAST 1,1.934293829,2.20897736,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-10-01 00:00:00.000,0.5210933348,FORECAST 2,0.3888337717,0.6635173027,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-11-01 00:00:00.000,1.681398487,FORECAST 1,1.546837164,1.811968838,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-11-01 00:00:00.000,0.2904751314,FORECAST 2,0.1559138083,0.4210454819,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-12-01 00:00:00.000,1.902667006,FORECAST 1,1.76811668,2.043836743,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2025-12-01 00:00:00.000,0.6623859236,FORECAST 2,0.5278355965,0.8035556598,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2026-01-01 00:00:00.000,1.525584377,FORECAST 1,1.394945183,1.663381362,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2026-01-01 00:00:00.000,0.422810814,FORECAST 2,0.2921716222,0.5606078016,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2026-02-01 00:00:00.000,1.605617852,FORECAST 1,1.468559886,1.738923668,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2026-02-01 00:00:00.000,0.5028442892,FORECAST 2,0.3657863257,0.6361501075,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2026-03-01 00:00:00.000,1.864710208,FORECAST 1,1.732594355,1.990183754,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2026-03-01 00:00:00.000,0.7619366456,FORECAST 2,0.6298207946,0.8874101935,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2026-04-01 00:00:00.000,1.826112056,FORECAST 1,1.692541023,1.964438346,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2026-04-01 00:00:00.000,1.013388244,FORECAST 2,0.8798172124,1.151714535,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2026-05-01 00:00:00.000,2.014182452,FORECAST 1,1.8691504,2.148965533,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 500mL x 6uds,2026-05-01 00:00:00.000,1.205726702,FORECAST 2,1.060694649,1.340509782,Boyacá,Agua,Agua con Gas 500mL x 6uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2023-01-01 00:00:00.000,0.04,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2023-02-01 00:00:00.000,0.125,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2023-03-01 00:00:00.000,0.82,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2023-05-01 00:00:00.000,0.15,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2023-07-01 00:00:00.000,1.63,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2023-08-01 00:00:00.000,0.855,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2023-09-01 00:00:00.000,0.125,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2023-10-01 00:00:00.000,0.745,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2023-11-01 00:00:00.000,0.99,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2023-12-01 00:00:00.000,0.165,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2024-01-01 00:00:00.000,0.485,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2024-02-01 00:00:00.000,0.435,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2024-03-01 00:00:00.000,2.77,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2024-04-01 00:00:00.000,1.13,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2024-05-01 00:00:00.000,1.4,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2024-06-01 00:00:00.000,1.01,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2024-07-01 00:00:00.000,2.035,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2024-09-01 00:00:00.000,2.26,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2024-10-01 00:00:00.000,0.985,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2024-11-01 00:00:00.000,0.835,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2024-12-01 00:00:00.000,1.15,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-01-01 00:00:00.000,0.225,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-02-01 00:00:00.000,0.87,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-03-01 00:00:00.000,0.29,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-04-01 00:00:00.000,0.385,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-05-01 00:00:00.000,1.83,ACTUAL,,,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-06-01 00:00:00.000,0.7793732334,FORECAST 1,-0.2213007568,1.780047224,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-06-01 00:00:00.000,0.7793732334,FORECAST 2,-0.2213007568,1.780047224,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-07-01 00:00:00.000,1.386140652,FORECAST 1,0.3216025217,2.450678782,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-07-01 00:00:00.000,1.386140652,FORECAST 2,0.3216025217,2.450678782,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-08-01 00:00:00.000,2.024117966,FORECAST 1,0.9011525881,3.147083345,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-08-01 00:00:00.000,2.024117966,FORECAST 2,0.9011525881,3.147083345,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-09-01 00:00:00.000,1.81107032,FORECAST 1,0.6339297295,2.988210911,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-09-01 00:00:00.000,1.81107032,FORECAST 2,0.6339297295,2.988210911,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-10-01 00:00:00.000,0.6904583828,FORECAST 1,-0.537414289,1.918331055,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-10-01 00:00:00.000,0.6904583828,FORECAST 2,-0.537414289,1.918331055,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-11-01 00:00:00.000,0.9497727194,FORECAST 1,-0.3259703305,2.225515769,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-11-01 00:00:00.000,0.9497727194,FORECAST 2,-0.3259703305,2.225515769,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-12-01 00:00:00.000,1.001131253,FORECAST 1,-0.3200550236,2.322317529,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2025-12-01 00:00:00.000,1.001131253,FORECAST 2,-0.3200550236,2.322317529,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2026-01-01 00:00:00.000,0.1477703681,FORECAST 1,-1.216766858,1.512307595,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2026-01-01 00:00:00.000,0.1477703681,FORECAST 2,-1.216766858,1.512307595,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2026-02-01 00:00:00.000,0.8193381022,FORECAST 1,-0.5867223113,2.225398516,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2026-02-01 00:00:00.000,0.8193381022,FORECAST 2,-0.5867223113,2.225398516,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2026-03-01 00:00:00.000,0.8186891217,FORECAST 1,-0.6272799452,2.264658189,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2026-03-01 00:00:00.000,0.8186891217,FORECAST 2,-0.6272799452,2.264658189,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2026-04-01 00:00:00.000,0.5065715333,FORECAST 1,-0.9778665003,1.991009567,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2026-04-01 00:00:00.000,0.5065715333,FORECAST 2,-0.9778665003,1.991009567,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2026-05-01 00:00:00.000,1.674662844,FORECAST 1,0.1530500586,3.19627563,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Agua-Agua con Gas 5L x 1uds,2026-05-01 00:00:00.000,1.674662844,FORECAST 2,0.1530500586,3.19627563,Boyacá,Agua,Agua con Gas 5L x 1uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2023-01-01 00:00:00.000,0.03,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2023-02-01 00:00:00.000,0.246,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2023-04-01 00:00:00.000,0.084,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2023-05-01 00:00:00.000,0.192,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2023-06-01 00:00:00.000,0.168,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2023-07-01 00:00:00.000,0.204,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2023-08-01 00:00:00.000,0.093,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2023-09-01 00:00:00.000,0.108,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2023-10-01 00:00:00.000,0.717,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2023-12-01 00:00:00.000,0.273,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2024-01-01 00:00:00.000,0.297,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2024-02-01 00:00:00.000,0.129,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2024-03-01 00:00:00.000,0.042,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2024-04-01 00:00:00.000,0.9,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2024-05-01 00:00:00.000,0.732,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2024-06-01 00:00:00.000,0.168,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2024-07-01 00:00:00.000,0.165,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2024-10-01 00:00:00.000,0.279,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2024-11-01 00:00:00.000,0.426,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2024-12-01 00:00:00.000,0.294,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-01-01 00:00:00.000,0.294,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-02-01 00:00:00.000,0.135,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-03-01 00:00:00.000,0.447,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-04-01 00:00:00.000,0.327,ACTUAL,,,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-05-01 00:00:00.000,0.2762061361,FORECAST 1,0.07064478733,0.4815677207,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-05-01 00:00:00.000,0.2762061361,FORECAST 2,0.07064478733,0.4815677207,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-06-01 00:00:00.000,0.3390231454,FORECAST 1,0.1323786099,0.5448015142,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-06-01 00:00:00.000,0.3268760815,FORECAST 2,0.120231554,0.5326544582,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-07-01 00:00:00.000,0.2342327179,FORECAST 1,0.02812984508,0.4398328726,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-07-01 00:00:00.000,0.2737851316,FORECAST 2,0.06768226519,0.4793852927,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-08-01 00:00:00.000,0.30405147,FORECAST 1,0.09813089226,0.5103823888,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-08-01 00:00:00.000,0.3048589047,FORECAST 2,0.09893832601,0.5111898226,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-09-01 00:00:00.000,0.3107547846,FORECAST 1,0.1047367856,0.5168116921,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-09-01 00:00:00.000,0.3320306034,FORECAST 2,0.1260125894,0.5380874959,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-10-01 00:00:00.000,0.3004068612,FORECAST 1,0.09530306394,0.5058297977,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-10-01 00:00:00.000,0.3663191084,FORECAST 2,0.1612152998,0.5717420336,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-11-01 00:00:00.000,0.4233334374,FORECAST 1,0.2176073925,0.6295682382,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-11-01 00:00:00.000,0.4953893707,FORECAST 2,0.2896633202,0.7016241658,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-12-01 00:00:00.000,0.3988880755,FORECAST 1,0.1928556989,0.6055554036,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2025-12-01 00:00:00.000,0.4908165581,FORECAST 2,0.2847841747,0.6974838793,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
Boyacá-Bebida Energética-Energía Extrema 500mL x 6uds,2026-01-01 00:00:00.000,0.3515268143,FORECAST 1,0.145812135,0.5586060986,Boyacá,Bebida Energética,Energía Extrema 500mL x 6uds
