REGION_CATEGORIA_PRODUCTO,MES,ORIGEN,M3_PRODUCTO,LOWER_BOUND,UPPER_BOUND,REGION,CATEGORIA,PRODUCTO,PERCENT_CHANGE_MONTH_OVER_MONTH
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2023-05-01 00:00:00.000,ACTUAL,1.224,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-65.1
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2023-06-01 00:00:00.000,ACTUAL,5.778,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,372.1
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2023-07-01 00:00:00.000,ACTUAL,2.874,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-50.3
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2023-08-01 00:00:00.000,ACTUAL,3.156,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,9.8
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2023-09-01 00:00:00.000,ACTUAL,2.04,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-35.4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2023-10-01 00:00:00.000,ACTUAL,4.056,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,98.8
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2023-11-01 00:00:00.000,ACTUAL,2.574,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-36.5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2023-12-01 00:00:00.000,ACTUAL,2.808,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,9.1
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2024-01-01 00:00:00.000,ACTUAL,4.758,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,69.4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2024-02-01 00:00:00.000,ACTUAL,3.366,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-29.3
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2024-03-01 00:00:00.000,ACTUAL,1.704,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-49.4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2024-04-01 00:00:00.000,ACTUAL,2.22,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,30.3
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2024-05-01 00:00:00.000,ACTUAL,2.208,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-0.5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2024-06-01 00:00:00.000,ACTUAL,2.106,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-4.6
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2024-07-01 00:00:00.000,ACTUAL,4.338,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,106
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2024-08-01 00:00:00.000,ACTUAL,2.496,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-42.5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2024-09-01 00:00:00.000,ACTUAL,2.136,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-14.4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2024-10-01 00:00:00.000,ACTUAL,2.874,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,34.6
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2024-11-01 00:00:00.000,ACTUAL,1.158,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-59.7
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2024-12-01 00:00:00.000,ACTUAL,1.638,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,41.5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-01-01 00:00:00.000,ACTUAL,1.242,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-24.2
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-02-01 00:00:00.000,ACTUAL,1.674,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,34.8
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-03-01 00:00:00.000,ACTUAL,1.284,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-23.3
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-04-01 00:00:00.000,ACTUAL,0.738,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-42.5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-05-01 00:00:00.000,ACTUAL,0.816,,,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,10.6
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-06-01 00:00:00.000,FORECAST 1,0.845,0.206,1.484,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,3.5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-07-01 00:00:00.000,FORECAST 1,0.738,0.099,1.378,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-12.6
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-08-01 00:00:00.000,FORECAST 1,0.556,-0.083,1.196,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-24.6
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-09-01 00:00:00.000,FORECAST 1,0.41,-0.229,1.049,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-26.3
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-10-01 00:00:00.000,FORECAST 1,0.41,-0.229,1.049,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,0
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-11-01 00:00:00.000,FORECAST 1,0.248,-0.391,0.887,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-39.6
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-12-01 00:00:00.000,FORECAST 1,0.139,-0.5,0.778,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-43.8
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-01-01 00:00:00.000,FORECAST 1,0.017,-0.623,0.656,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-88
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-02-01 00:00:00.000,FORECAST 1,-0.088,-0.727,0.552,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-626.4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-03-01 00:00:00.000,FORECAST 1,-0.186,-0.825,0.453,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,112.2
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-04-01 00:00:00.000,FORECAST 1,-0.31,-0.95,0.329,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,66.9
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-05-01 00:00:00.000,FORECAST 1,-0.419,-1.058,0.22,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,34.9
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-06-01 00:00:00.000,FORECAST 2,0.845,0.206,1.484,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,3.5
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-07-01 00:00:00.000,FORECAST 2,0.738,0.099,1.378,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-12.6
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-08-01 00:00:00.000,FORECAST 2,0.556,-0.083,1.196,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-24.6
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-09-01 00:00:00.000,FORECAST 2,0.41,-0.229,1.049,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-26.3
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-10-01 00:00:00.000,FORECAST 2,0.41,-0.229,1.049,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,0
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-11-01 00:00:00.000,FORECAST 2,0.248,-0.391,0.887,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-39.6
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2025-12-01 00:00:00.000,FORECAST 2,0.139,-0.5,0.778,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-43.8
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-01-01 00:00:00.000,FORECAST 2,0.017,-0.623,0.656,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-88
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-02-01 00:00:00.000,FORECAST 2,-0.088,-0.727,0.552,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,-626.4
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-03-01 00:00:00.000,FORECAST 2,-0.186,-0.825,0.453,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,112.2
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-04-01 00:00:00.000,FORECAST 2,-0.31,-0.95,0.329,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,66.9
Atlántico-Agua-ACHE2O Sin Gas 1L x 6uds,2026-05-01 00:00:00.000,FORECAST 2,-0.419,-1.058,0.22,Atlántico,Agua,ACHE2O Sin Gas 1L x 6uds,34.9
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2023-01-01 00:00:00.000,ACTUAL,0.041,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2023-02-01 00:00:00.000,ACTUAL,0.074,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,81.5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2023-03-01 00:00:00.000,ACTUAL,0.128,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,74.1
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2023-04-01 00:00:00.000,ACTUAL,0.12,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-6.6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2023-05-01 00:00:00.000,ACTUAL,0.05,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-58.6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2023-06-01 00:00:00.000,ACTUAL,0.058,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,16.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2023-07-01 00:00:00.000,ACTUAL,0.112,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,94.8
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2023-08-01 00:00:00.000,ACTUAL,0.095,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-15.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2023-09-01 00:00:00.000,ACTUAL,0.042,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-55.8
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2023-10-01 00:00:00.000,ACTUAL,0.046,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,8.3
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2023-11-01 00:00:00.000,ACTUAL,0.008,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-83.5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2023-12-01 00:00:00.000,ACTUAL,0.029,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,286.7
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2024-01-01 00:00:00.000,ACTUAL,0.007,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-77.6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2024-02-01 00:00:00.000,ACTUAL,0.022,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,230.8
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2024-03-01 00:00:00.000,ACTUAL,0.013,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-39.5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2024-04-01 00:00:00.000,ACTUAL,0.014,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,3.8
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2024-05-01 00:00:00.000,ACTUAL,0.014,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,0
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2024-06-01 00:00:00.000,ACTUAL,0.015,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,7.4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2024-08-01 00:00:00.000,ACTUAL,0.014,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-3.4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2024-09-01 00:00:00.000,ACTUAL,0.014,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,0
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2024-11-01 00:00:00.000,ACTUAL,0.015,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,7.1
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2024-12-01 00:00:00.000,ACTUAL,0.03,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,96.7
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-01-01 00:00:00.000,ACTUAL,0.014,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-54.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-02-01 00:00:00.000,ACTUAL,0.008,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-44.4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-03-01 00:00:00.000,ACTUAL,0.02,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,166.7
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-04-01 00:00:00.000,ACTUAL,0.007,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-67.5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-05-01 00:00:00.000,ACTUAL,0.007,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,0
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-06-01 00:00:00.000,FORECAST 1,0.007,-0.005,0.018,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,0.6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-07-01 00:00:00.000,FORECAST 1,0.006,-0.007,0.02,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-5.6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-08-01 00:00:00.000,FORECAST 1,0.004,-0.011,0.02,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-28.4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-09-01 00:00:00.000,FORECAST 1,0.001,-0.016,0.018,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-83.5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-10-01 00:00:00.000,FORECAST 1,-0.001,-0.019,0.018,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-192.3
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-11-01 00:00:00.000,FORECAST 1,-0.004,-0.023,0.016,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,450
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-12-01 00:00:00.000,FORECAST 1,-0.001,-0.022,0.02,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-72.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2026-01-01 00:00:00.000,FORECAST 1,-0.008,-0.031,0.014,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,696.3
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2026-02-01 00:00:00.000,FORECAST 1,-0.008,-0.032,0.016,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2026-03-01 00:00:00.000,FORECAST 1,-0.006,-0.031,0.019,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-28.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2026-04-01 00:00:00.000,FORECAST 1,-0.01,-0.036,0.017,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,76
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2026-05-01 00:00:00.000,FORECAST 1,-0.014,-0.042,0.014,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,43.3
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-06-01 00:00:00.000,FORECAST 2,0.017,0.005,0.028,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,156.5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-07-01 00:00:00.000,FORECAST 2,0.016,0.003,0.03,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-1.6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-08-01 00:00:00.000,FORECAST 2,0.015,-0.001,0.03,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-10.7
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-09-01 00:00:00.000,FORECAST 2,0.011,-0.006,0.028,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-25.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-10-01 00:00:00.000,FORECAST 2,0.01,-0.008,0.028,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-11
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-11-01 00:00:00.000,FORECAST 2,0.007,-0.013,0.026,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-31.1
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2025-12-01 00:00:00.000,FORECAST 2,0.01,-0.012,0.031,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,41.3
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2026-01-01 00:00:00.000,FORECAST 2,0.002,-0.02,0.025,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-75.4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2026-02-01 00:00:00.000,FORECAST 2,0.003,-0.021,0.027,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,34.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2026-03-01 00:00:00.000,FORECAST 2,0.005,-0.02,0.03,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,72.5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2026-04-01 00:00:00.000,FORECAST 2,0.001,-0.026,0.027,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-89.1
Atlántico-Agua-ACHE2O Sin Gas 500mL x 1uds,2026-05-01 00:00:00.000,FORECAST 2,-0.003,-0.031,0.026,Atlántico,Agua,ACHE2O Sin Gas 500mL x 1uds,-527.5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-01-01 00:00:00.000,ACTUAL,1.41,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-02-01 00:00:00.000,ACTUAL,1.035,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-26.6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-03-01 00:00:00.000,ACTUAL,1.293,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,24.9
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-04-01 00:00:00.000,ACTUAL,0.825,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-36.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-05-01 00:00:00.000,ACTUAL,0.975,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,18.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-06-01 00:00:00.000,ACTUAL,1.494,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,53.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-07-01 00:00:00.000,ACTUAL,0.792,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-47
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-08-01 00:00:00.000,ACTUAL,0.471,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-40.5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-09-01 00:00:00.000,ACTUAL,0.585,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,24.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-10-01 00:00:00.000,ACTUAL,0.312,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-46.7
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-11-01 00:00:00.000,ACTUAL,0.843,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,170.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2023-12-01 00:00:00.000,ACTUAL,1.314,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,55.9
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-01-01 00:00:00.000,ACTUAL,1.521,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,15.8
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-02-01 00:00:00.000,ACTUAL,0.405,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-73.4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-03-01 00:00:00.000,ACTUAL,0.273,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-32.6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-04-01 00:00:00.000,ACTUAL,0.261,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-4.4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-05-01 00:00:00.000,ACTUAL,0.498,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,90.8
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-06-01 00:00:00.000,ACTUAL,0.273,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-45.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-08-01 00:00:00.000,ACTUAL,0.198,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-27.5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-10-01 00:00:00.000,ACTUAL,0.117,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-40.9
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-11-01 00:00:00.000,ACTUAL,0.174,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,48.7
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2024-12-01 00:00:00.000,ACTUAL,0.093,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-46.6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-01-01 00:00:00.000,ACTUAL,0.039,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-58.1
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-02-01 00:00:00.000,ACTUAL,0.045,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,15.4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-03-01 00:00:00.000,ACTUAL,0.198,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,340
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-04-01 00:00:00.000,ACTUAL,0.081,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-59.1
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-05-01 00:00:00.000,ACTUAL,0.12,,,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,48.1
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-06-01 00:00:00.000,FORECAST 1,0.19,0.012,0.367,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,58.1
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-07-01 00:00:00.000,FORECAST 1,0.114,-0.044,0.273,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-39.7
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-08-01 00:00:00.000,FORECAST 1,0.134,-0.05,0.319,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,17.5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-09-01 00:00:00.000,FORECAST 1,0.193,-0.052,0.438,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,43.6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-10-01 00:00:00.000,FORECAST 1,0.113,-0.126,0.352,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-41.5
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-11-01 00:00:00.000,FORECAST 1,0.131,-0.132,0.394,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,15.9
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-12-01 00:00:00.000,FORECAST 1,0.193,-0.122,0.507,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,47.4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-01-01 00:00:00.000,FORECAST 1,0.11,-0.207,0.427,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-42.9
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-02-01 00:00:00.000,FORECAST 1,0.133,-0.21,0.475,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,20.4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-03-01 00:00:00.000,FORECAST 1,0.194,-0.196,0.584,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,46.2
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-04-01 00:00:00.000,FORECAST 1,0.111,-0.289,0.512,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,-42.6
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-05-01 00:00:00.000,FORECAST 1,0.116,-0.313,0.545,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,4
Atlántico-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-06-01 00:00:00.000,FORECAST 2,0.188,0.011,0.365,Atlántico,Agua,ACHE2O Sin Gas 500mL x 6uds,56.7
