training_id,employee_id,course_name,status,training_date,plan_year,duration_hours
2946,1437,Financial Reporting for Retail,Completed,2025-04-20,2025,4
2947,1438,Customer Service Excellence,Completed,2024-11-18,2024,4
2948,1438,Inventory Management Basics,Completed,2024-08-08,2024,3
2949,1438,Data Security Awareness,Scheduled,2024-09-02,2024,2
2950,1438,Workplace Safety and Compliance,Scheduled,2024-10-08,2024,2
2951,1438,Inventory Management Basics,Scheduled,2025-05-29,2025,3
2952,1438,Customer Service Excellence,Completed,2025-04-19,2025,4
2953,1438,Data Security Awareness,Scheduled,2025-12-26,2025,2
2954,1438,Workplace Safety and Compliance,Completed,2025-01-22,2025,2
2955,1439,Inventory Management Basics,Scheduled,2024-08-02,2024,3
2956,1439,Workplace Safety and Compliance,Scheduled,2024-11-18,2024,2
2957,1439,Customer Service Excellence,Scheduled,2024-11-28,2024,4
2958,1439,Data Security Awareness,Completed,2024-04-14,2024,2
2959,1439,Data Security Awareness,Completed,2025-03-06,2025,2
2960,1439,Inventory Management Basics,Scheduled,2025-10-13,2025,3
2961,1439,Workplace Safety and Compliance,Completed,2025-01-30,2025,2
2962,1439,Customer Service Excellence,Completed,2025-02-04,2025,4
2963,1440,Data Security Awareness,Completed,2024-03-11,2024,2
2964,1440,Advanced Inventory Control,Completed,2024-11-29,2024,4
2965,1440,Customer Service Excellence,Scheduled,2024-12-11,2024,4
2966,1440,Inventory Management Basics,Completed,2024-01-14,2024,3
2967,1440,Workplace Safety and Compliance,Completed,2024-12-04,2024,2
2968,1440,Leadership and Team Management,Completed,2024-05-10,2024,6
2969,1440,Leadership and Team Management,Scheduled,2025-08-12,2025,6
2970,1440,Advanced Inventory Control,Completed,2025-02-19,2025,4
2971,1440,Inventory Management Basics,Scheduled,2025-10-24,2025,3
2972,1440,Data Security Awareness,Scheduled,2025-06-03,2025,2
2973,1440,Workplace Safety and Compliance,Completed,2025-05-21,2025,2
2974,1440,Customer Service Excellence,Scheduled,2025-07-12,2025,4
2975,1441,Inventory Management Basics,Completed,2024-01-20,2024,3
2976,1441,Customer Service Excellence,Completed,2024-08-12,2024,4
2977,1441,Data Security Awareness,Scheduled,2024-12-26,2024,2
2978,1441,Workplace Safety and Compliance,Completed,2024-08-21,2024,2
2979,1441,Inventory Management Basics,Completed,2025-03-16,2025,3
2980,1441,Data Security Awareness,Scheduled,2025-07-07,2025,2
2981,1441,Customer Service Excellence,Completed,2025-01-28,2025,4
2982,1441,Workplace Safety and Compliance,Scheduled,2025-06-20,2025,2
2983,1442,Customer Service Excellence,Completed,2024-06-27,2024,4
2984,1442,Data Security Awareness,Scheduled,2025-03-09,2024,2
2985,1442,Workplace Safety and Compliance,Scheduled,2024-08-22,2024,2
2986,1442,Employee Wellness Program,Completed,2024-07-04,2024,2
2987,1442,Inventory Management Basics,Completed,2024-08-09,2024,3
2988,1442,Workplace Safety and Compliance,Scheduled,2025-05-31,2025,2
2989,1442,Employee Wellness Program,Scheduled,2025-11-23,2025,2
2990,1442,Data Security Awareness,Scheduled,2025-11-23,2025,2
2991,1442,Inventory Management Basics,Completed,2025-04-28,2025,3
2992,1442,Customer Service Excellence,Completed,2025-03-10,2025,4
2993,1443,Employee Wellness Program,Scheduled,2025-01-31,2024,2
2994,1443,Leadership and Team Management,Completed,2024-11-19,2024,6
2995,1443,Customer Service Excellence,Completed,2024-12-12,2024,4
2996,1443,Data Security Awareness,Scheduled,2024-12-11,2024,2
2997,1443,Workplace Safety and Compliance,Scheduled,2024-09-30,2024,2
2998,1443,Inventory Management Basics,Completed,2024-08-03,2024,3
2999,1443,Customer Service Excellence,Scheduled,2025-08-13,2025,4
3000,1443,Employee Wellness Program,Completed,2025-03-11,2025,2
3001,1443,Leadership and Team Management,Scheduled,2025-10-13,2025,6
3002,1443,Workplace Safety and Compliance,Completed,2025-04-29,2025,2
3003,1443,Data Security Awareness,Scheduled,2025-05-24,2025,2
3004,1443,Inventory Management Basics,Completed,2025-05-20,2025,3
3005,1444,Customer Service Excellence,Scheduled,2024-12-20,2024,4
3006,1444,Advanced Inventory Control,Scheduled,2024-10-14,2024,4
3007,1444,Workplace Safety and Compliance,Scheduled,2024-06-18,2024,2
3008,1444,Inventory Management Basics,Scheduled,2024-07-20,2024,3
3009,1444,Data Security Awareness,Completed,2024-05-30,2024,2
3010,1444,Data Security Awareness,Completed,2025-04-18,2025,2
3011,1444,Advanced Inventory Control,Completed,2025-01-11,2025,4
3012,1444,Customer Service Excellence,Scheduled,2025-08-11,2025,4
3013,1444,Inventory Management Basics,Scheduled,2025-12-19,2025,3
3014,1444,Workplace Safety and Compliance,Scheduled,2025-08-07,2025,2
3015,1446,Inventory Management Basics,Completed,2024-11-26,2024,3
3016,1446,Marketing Campaign Strategies,Completed,2024-09-08,2024,5
3017,1446,Customer Service Excellence,Completed,2024-06-05,2024,4
3018,1446,Workplace Safety and Compliance,Scheduled,2024-09-13,2024,2
3019,1446,Data Security Awareness,Completed,2024-07-19,2024,2
3020,1446,Customer Service Excellence,Completed,2025-05-22,2025,4
3021,1446,Workplace Safety and Compliance,Completed,2025-01-01,2025,2
3022,1446,Marketing Campaign Strategies,Completed,2025-04-08,2025,5
3023,1446,Data Security Awareness,Completed,2025-04-05,2025,2
3024,1446,Inventory Management Basics,Scheduled,2025-07-31,2025,3
3025,1449,Data Security Awareness,Scheduled,2025-02-19,2024,2
3026,1449,Inventory Management Basics,Completed,2024-09-10,2024,3
3027,1449,Workplace Safety and Compliance,Completed,2024-02-01,2024,2
3028,1449,Customer Service Excellence,Scheduled,2025-02-12,2024,4
3029,1449,Customer Service Excellence,Scheduled,2025-07-13,2025,4
3030,1449,Inventory Management Basics,Completed,2025-03-25,2025,3
3031,1449,Workplace Safety and Compliance,Completed,2025-04-28,2025,2
3032,1449,Data Security Awareness,Completed,2025-04-14,2025,2
3033,1450,Inventory Management Basics,Scheduled,2024-08-15,2024,3
3034,1450,Retail Sales Techniques,Completed,2024-08-01,2024,5
3035,1450,Data Security Awareness,Completed,2024-01-04,2024,2
3036,1450,Workplace Safety and Compliance,Scheduled,2024-10-03,2024,2
3037,1450,Customer Service Excellence,Completed,2024-11-05,2024,4
3038,1450,Data Security Awareness,Completed,2025-02-19,2025,2
3039,1450,Retail Sales Techniques,Completed,2025-05-11,2025,5
3040,1450,Inventory Management Basics,Scheduled,2025-07-27,2025,3
3041,1450,Workplace Safety and Compliance,Completed,2025-02-27,2025,2
3042,1450,Customer Service Excellence,Scheduled,2025-07-10,2025,4
3043,1451,Workplace Safety and Compliance,Completed,2024-05-22,2024,2
3044,1451,Customer Service Excellence,Completed,2024-11-26,2024,4
3045,1451,Inventory Management Basics,Completed,2024-01-13,2024,3
3046,1451,Retail Sales Techniques,Completed,2024-05-02,2024,5
3047,1451,Data Security Awareness,Completed,2024-01-09,2024,2
3048,1451,Leadership and Team Management,Completed,2024-01-01,2024,6
3049,1451,Workplace Safety and Compliance,Completed,2025-04-18,2025,2
3050,1451,Customer Service Excellence,Completed,2025-03-14,2025,4
3051,1451,Data Security Awareness,Completed,2025-03-08,2025,2
3052,1451,Retail Sales Techniques,Scheduled,2025-09-24,2025,5
3053,1451,Leadership and Team Management,Completed,2025-02-26,2025,6
3054,1451,Inventory Management Basics,Completed,2025-04-27,2025,3
3055,1452,Customer Service Excellence,Scheduled,2025-03-14,2024,4
3056,1452,Workplace Safety and Compliance,Completed,2024-07-08,2024,2
3057,1452,Inventory Management Basics,Scheduled,2024-12-05,2024,3
3058,1452,Data Security Awareness,Completed,2024-01-24,2024,2
3059,1452,Workplace Safety and Compliance,Completed,2025-04-29,2025,2
3060,1452,Data Security Awareness,Completed,2025-01-11,2025,2
3061,1452,Inventory Management Basics,Scheduled,2025-11-19,2025,3
3062,1452,Customer Service Excellence,Completed,2025-03-25,2025,4
3063,1453,Data Security Awareness,Scheduled,2024-12-18,2024,2
3064,1453,Financial Reporting for Retail,Completed,2024-06-11,2024,4
3065,1453,Inventory Management Basics,Completed,2024-01-30,2024,3
3066,1453,Customer Service Excellence,Scheduled,2025-02-21,2024,4
3067,1453,Leadership and Team Management,Completed,2024-05-01,2024,6
3068,1453,Workplace Safety and Compliance,Completed,2024-09-03,2024,2
3069,1453,Inventory Management Basics,Completed,2025-05-19,2025,3
3070,1453,Financial Reporting for Retail,Scheduled,2025-11-09,2025,4
3071,1453,Customer Service Excellence,Scheduled,2025-06-21,2025,4
3072,1453,Workplace Safety and Compliance,Completed,2025-02-06,2025,2
3073,1453,Data Security Awareness,Scheduled,2025-12-17,2025,2
3074,1453,Leadership and Team Management,Completed,2025-03-14,2025,6
3075,1454,Leadership and Team Management,Scheduled,2024-06-04,2024,6
3076,1454,Employee Wellness Program,Completed,2024-06-05,2024,2
3077,1454,Workplace Safety and Compliance,Scheduled,2024-11-06,2024,2
3078,1454,Data Security Awareness,Completed,2024-10-30,2024,2
3079,1454,Inventory Management Basics,Completed,2024-02-19,2024,3
3080,1454,Customer Service Excellence,Scheduled,2024-07-26,2024,4
3081,1454,Customer Service Excellence,Scheduled,2025-09-12,2025,4
3082,1454,Data Security Awareness,Completed,2025-05-18,2025,2
3083,1454,Workplace Safety and Compliance,Completed,2025-01-21,2025,2
3084,1454,Inventory Management Basics,Scheduled,2025-08-24,2025,3
3085,1454,Leadership and Team Management,Completed,2025-05-09,2025,6
3086,1454,Employee Wellness Program,Completed,2025-04-30,2025,2
3087,1456,Inventory Management Basics,Completed,2024-05-18,2024,3
3088,1456,Customer Service Excellence,Scheduled,2024-08-31,2024,4
3089,1456,Workplace Safety and Compliance,Completed,2024-03-08,2024,2
3090,1456,Employee Wellness Program,Scheduled,2024-07-25,2024,2
3091,1456,Data Security Awareness,Completed,2024-12-12,2024,2
3092,1456,Workplace Safety and Compliance,Completed,2025-04-21,2025,2
3093,1456,Employee Wellness Program,Completed,2025-01-14,2025,2
3094,1456,Data Security Awareness,Scheduled,2025-06-09,2025,2
3095,1456,Customer Service Excellence,Scheduled,2025-09-19,2025,4
3096,1456,Inventory Management Basics,Completed,2025-04-27,2025,3
3097,1457,Advanced Inventory Control,Completed,2024-05-16,2024,4
3098,1457,Inventory Management Basics,Completed,2024-07-08,2024,3
3099,1457,Customer Service Excellence,Completed,2024-11-20,2024,4
3100,1457,Data Security Awareness,Completed,2024-02-22,2024,2
3101,1457,Workplace Safety and Compliance,Completed,2024-09-30,2024,2
3102,1457,Workplace Safety and Compliance,Scheduled,2025-06-14,2025,2
3103,1457,Advanced Inventory Control,Scheduled,2025-06-22,2025,4
3104,1457,Customer Service Excellence,Completed,2025-03-29,2025,4
3105,1457,Data Security Awareness,Completed,2025-01-15,2025,2
3106,1457,Inventory Management Basics,Completed,2025-01-05,2025,3
3107,1458,Workplace Safety and Compliance,Completed,2024-08-24,2024,2
3108,1458,Inventory Management Basics,Completed,2024-03-01,2024,3
3109,1458,Retail Sales Techniques,Scheduled,2024-12-21,2024,5
3110,1458,Customer Service Excellence,Completed,2024-08-11,2024,4
3111,1458,Data Security Awareness,Completed,2024-11-26,2024,2
3112,1458,Inventory Management Basics,Scheduled,2025-06-20,2025,3
3113,1458,Workplace Safety and Compliance,Completed,2025-02-25,2025,2
3114,1458,Data Security Awareness,Scheduled,2025-08-27,2025,2
3115,1458,Customer Service Excellence,Completed,2025-03-16,2025,4
3116,1458,Retail Sales Techniques,Scheduled,2025-07-13,2025,5
3117,1459,Data Security Awareness,Completed,2024-01-20,2024,2
3118,1459,Retail Sales Techniques,Completed,2024-02-28,2024,5
3119,1459,Inventory Management Basics,Completed,2024-12-13,2024,3
3120,1459,Customer Service Excellence,Completed,2024-08-03,2024,4
3121,1459,Workplace Safety and Compliance,Scheduled,2024-10-17,2024,2
3122,1459,Inventory Management Basics,Completed,2025-04-14,2025,3
3123,1459,Customer Service Excellence,Scheduled,2025-11-05,2025,4
3124,1459,Data Security Awareness,Completed,2025-04-15,2025,2
3125,1459,Retail Sales Techniques,Scheduled,2025-06-17,2025,5
3126,1459,Workplace Safety and Compliance,Scheduled,2025-07-04,2025,2
3127,1461,Inventory Management Basics,Completed,2024-09-22,2024,3
3128,1461,Employee Wellness Program,Completed,2024-03-31,2024,2
3129,1461,Customer Service Excellence,Completed,2024-12-25,2024,4
3130,1461,Workplace Safety and Compliance,Scheduled,2024-09-26,2024,2
3131,1461,Data Security Awareness,Scheduled,2024-09-30,2024,2
3132,1461,Inventory Management Basics,Scheduled,2025-11-23,2025,3
3133,1461,Customer Service Excellence,Scheduled,2025-09-24,2025,4
3134,1461,Workplace Safety and Compliance,Completed,2025-04-06,2025,2
3135,1461,Employee Wellness Program,Completed,2025-05-21,2025,2
3136,1461,Data Security Awareness,Scheduled,2025-07-02,2025,2
3137,1462,Marketing Campaign Strategies,Completed,2024-01-07,2024,5
3138,1462,Data Security Awareness,Completed,2024-04-13,2024,2
3139,1462,Workplace Safety and Compliance,Completed,2024-02-14,2024,2
3140,1462,Inventory Management Basics,Scheduled,2024-10-15,2024,3
3141,1462,Customer Service Excellence,Completed,2024-09-08,2024,4
3142,1462,Inventory Management Basics,Scheduled,2025-11-22,2025,3
3143,1462,Customer Service Excellence,Scheduled,2025-11-25,2025,4
3144,1462,Workplace Safety and Compliance,Completed,2025-03-04,2025,2
3145,1462,Marketing Campaign Strategies,Completed,2025-05-21,2025,5
3146,1462,Data Security Awareness,Scheduled,2025-10-24,2025,2
3147,1463,Employee Wellness Program,Scheduled,2024-06-19,2024,2
3148,1463,Customer Service Excellence,Scheduled,2024-11-02,2024,4
3149,1463,Workplace Safety and Compliance,Scheduled,2024-11-24,2024,2
3150,1463,Data Security Awareness,Scheduled,2025-01-22,2024,2
3151,1463,Inventory Management Basics,Scheduled,2024-10-05,2024,3
3152,1463,Customer Service Excellence,Completed,2025-03-06,2025,4
3153,1463,Inventory Management Basics,Completed,2025-04-02,2025,3
3154,1463,Employee Wellness Program,Scheduled,2025-06-22,2025,2
3155,1463,Data Security Awareness,Completed,2025-02-22,2025,2
3156,1463,Workplace Safety and Compliance,Scheduled,2025-06-30,2025,2
3157,1464,Leadership and Team Management,Scheduled,2024-08-21,2024,6
3158,1464,Data Security Awareness,Scheduled,2024-06-07,2024,2
3159,1464,Workplace Safety and Compliance,Completed,2024-10-26,2024,2
3160,1464,Advanced Inventory Control,Completed,2024-06-27,2024,4
3161,1464,Customer Service Excellence,Completed,2024-12-08,2024,4
3162,1464,Inventory Management Basics,Completed,2024-08-24,2024,3
3163,1464,Customer Service Excellence,Scheduled,2025-08-20,2025,4
3164,1464,Workplace Safety and Compliance,Completed,2025-04-29,2025,2
3165,1464,Leadership and Team Management,Scheduled,2025-12-25,2025,6
3166,1464,Data Security Awareness,Scheduled,2025-09-08,2025,2
3167,1464,Inventory Management Basics,Completed,2025-02-01,2025,3
3168,1464,Advanced Inventory Control,Scheduled,2025-06-09,2025,4
3169,1465,Leadership and Team Management,Scheduled,2025-02-02,2024,6
3170,1465,Customer Service Excellence,Completed,2024-07-21,2024,4
3171,1465,Advanced Inventory Control,Completed,2024-07-05,2024,4
3172,1465,Inventory Management Basics,Completed,2024-09-09,2024,3
3173,1465,Workplace Safety and Compliance,Scheduled,2025-03-24,2024,2
3174,1465,Data Security Awareness,Completed,2024-11-27,2024,2
3175,1465,Leadership and Team Management,Completed,2025-04-17,2025,6
3176,1465,Data Security Awareness,Completed,2025-01-25,2025,2
3177,1465,Inventory Management Basics,Scheduled,2025-11-06,2025,3
3178,1465,Advanced Inventory Control,Scheduled,2025-11-10,2025,4
3179,1465,Customer Service Excellence,Completed,2025-05-08,2025,4
3180,1465,Workplace Safety and Compliance,Scheduled,2025-05-24,2025,2
3181,1466,Data Security Awareness,Scheduled,2025-01-12,2024,2
3182,1466,Workplace Safety and Compliance,Completed,2024-04-06,2024,2
3183,1466,Customer Service Excellence,Completed,2024-04-10,2024,4
3184,1466,Advanced Inventory Control,Completed,2024-07-08,2024,4
3185,1466,Inventory Management Basics,Scheduled,2024-12-07,2024,3
3186,1466,Inventory Management Basics,Completed,2025-01-16,2025,3
3187,1466,Customer Service Excellence,Scheduled,2025-06-10,2025,4
3188,1466,Workplace Safety and Compliance,Completed,2025-02-10,2025,2
3189,1466,Data Security Awareness,Scheduled,2025-09-12,2025,2
3190,1466,Advanced Inventory Control,Scheduled,2025-05-25,2025,4
3191,1467,Customer Service Excellence,Completed,2024-08-26,2024,4
3192,1467,Workplace Safety and Compliance,Completed,2024-12-02,2024,2
3193,1467,Leadership and Team Management,Completed,2024-07-17,2024,6
3194,1467,Financial Reporting for Retail,Completed,2024-01-12,2024,4
3195,1467,Data Security Awareness,Completed,2024-12-27,2024,2
3196,1467,Inventory Management Basics,Completed,2024-09-03,2024,3
3197,1467,Inventory Management Basics,Scheduled,2025-10-11,2025,3
3198,1467,Leadership and Team Management,Scheduled,2025-06-19,2025,6
3199,1467,Financial Reporting for Retail,Completed,2025-02-28,2025,4
3200,1467,Customer Service Excellence,Completed,2025-01-01,2025,4
3201,1467,Workplace Safety and Compliance,Completed,2025-04-03,2025,2
3202,1467,Data Security Awareness,Scheduled,2025-10-25,2025,2
3203,1470,Customer Service Excellence,Completed,2024-01-08,2024,4
3204,1470,Employee Wellness Program,Scheduled,2024-07-28,2024,2
3205,1470,Workplace Safety and Compliance,Completed,2024-06-02,2024,2
3206,1470,Data Security Awareness,Completed,2024-06-03,2024,2
3207,1470,Inventory Management Basics,Completed,2024-06-05,2024,3
3208,1470,Workplace Safety and Compliance,Scheduled,2025-06-17,2025,2
3209,1470,Customer Service Excellence,Completed,2025-03-13,2025,4
